timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
133065.1926489999,-1734.0305232963592,-3495.7793051933418,-2876.439358279331,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1763.4256866001413,-1975.1045646270593
133065.19664899987,-1622.9468935515754,-3507.596742336064,-2991.287161488791,-2900.5993239364716,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2075.5124424263768
133065.1649249,-1590.0704460488794,-3394.5995937183015,-3001.1910797585347,-3013.4845392089537,-3169.763396242368,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.16892489998,-1618.7124603383197,-3362.401905830432,-2893.6837291266,-3014.5081792558053,-3283.026321071544,-3357.263449327761,-1656.414265298309,-2073.289840837102
133065.17292489996,-1735.8378713831748,-3391.8817612909393,-2864.2464816789607,-2908.0066571243597,-3293.1495658337553,-3493.2982615588026,-1645.9925898230183,-1977.8073794761158
133065.17692489995,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2887.2776842411085,-3187.1418775563693,-3510.3079390892913,-1786.357528673265,-1987.8153730559795
133065.18092489993,-1606.451306143559,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3157.8900797385077,-3383.647238935201,-1806.6761374981568,-2090.267387734936
133065.18492489992,-1602.2954532819037,-3377.9835164378305,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3343.5461139063377,-1676.4033605154887,-2087.3777262720737
133065.1889248999,-1721.0055680840396,-3374.9772068085917,-2878.0865770718847,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1632.509423849365,-1990.3702822210232
133065.1929248999,-1734.0305232963592,-3495.7793051933418,-2876.439358279331,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1975.1045646270593
133065.19692489988,-1622.9468935515754,-3507.596742336064,-2991.287161488791,-2900.5993239364716,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.1654431,-1593.7254801363326,-3394.5995937183015,-3001.1910797585347,-3013.4845392089537,-3169.763396242368,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.1694431,-1618.7124603383197,-3365.1958738873454,-2893.6837291266,-3014.5081792558053,-3283.026321071544,-3357.263449327761,-1656.414265298309,-2073.289840837102
133065.17344309998,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2908.0066571243597,-3293.1495658337553,-3493.2982615588026,-1645.9925898230183,-1977.8073794761158
133065.17744309996,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3187.1418775563693,-3510.3079390892913,-1786.357528673265,-1987.8153730559795
133065.18144309995,-1606.451306143559,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3383.647238935201,-1806.6761374981568,-2090.267387734936
133065.18544309994,-1602.2954532819037,-3377.9835164378305,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1676.4033605154887,-2087.3777262720737
133065.18944309992,-1721.0055680840396,-3374.9772068085917,-2878.0865770718847,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-1990.3702822210232
133065.1934430999,-1734.0305232963592,-3495.7793051933418,-2876.439358279331,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.1974430999,-1701.6250340342563,-3507.596742336064,-2991.287161488791,-2900.5993239364716,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.165703,-1593.7254801363326,-3474.3886857496127,-3001.1910797585347,-3013.4845392089537,-3169.763396242368,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.169703,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3014.5081792558053,-3283.026321071544,-3357.263449327761,-1656.414265298309,-2073.289840837102
133065.17370299998,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3293.1495658337553,-3493.2982615588026,-1645.9925898230183,-1977.8073794761158
133065.17770299996,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3510.3079390892913,-1786.357528673265,-1987.8153730559795
133065.18170299995,-1606.451306143559,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1806.6761374981568,-2090.267387734936
133065.18570299994,-1602.2954532819037,-3377.9835164378305,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2087.3777262720737
133065.18970299992,-1721.0055680840396,-3374.9772068085917,-2878.0865770718847,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.1937029999,-1746.3403973091124,-3495.7793051933418,-2876.439358279331,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.1977029999,-1701.6250340342563,-3521.115007533432,-2991.287161488791,-2900.5993239364716,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.16596779999,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-3013.4845392089537,-3169.763396242368,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.16996779997,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3283.026321071544,-3357.263449327761,-1656.414265298309,-2073.289840837102
133065.17396779996,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3493.2982615588026,-1645.9925898230183,-1977.8073794761158
133065.17796779994,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1786.357528673265,-1987.8153730559795
133065.18196779993,-1606.451306143559,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2090.267387734936
133065.18596779992,-1602.2954532819037,-3377.9835164378305,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.1899677999,-1638.5316473730384,-3374.9772068085917,-2878.0865770718847,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.1939677999,-1746.3403973091124,-3412.2284844194037,-2876.439358279331,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.19796779988,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2900.5993239364716,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.19928119998,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3169.763396242368,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.20328119997,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3357.263449327761,-1656.414265298309,-2073.289840837102
133065.20728119995,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1645.9925898230183,-1977.8073794761158
133065.21128119994,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1987.8153730559795
133065.21528119993,-1606.451306143559,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.2192811999,-1585.0582419777802,-3377.9835164378305,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.2232811999,-1638.5316473730384,-3356.7200225406914,-2878.0865770718847,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.22728119988,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2893.6725532543724,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.23128119987,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3171.663294521069,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.1995995,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3364.6059973813294,-1789.996497444391,-2101.118810421981
133065.20359949998,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1656.414265298309,-2073.289840837102
133065.20759949996,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-1977.8073794761158
133065.21159949995,-1719.1391974220214,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21559949993,-1681.4513623023167,-3492.3706641639073,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.21959949992,-1585.0582419777802,-3453.934744096964,-2986.570943408721,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.2235994999,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-2999.2443825148803,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.2275994999,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3278.868896602857,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.23159949988,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3493.7945401349116,-1804.978452657575,-2003.3997776314352
133065.1999623,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1789.996497444391,-2101.118810421981
133065.20396229997,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2073.289840837102
133065.20796229996,-1735.8378713831748,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.21196229995,-1750.775996222466,-3510.7305267578995,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21596229993,-1681.4513623023167,-3525.4110826669435,-3005.364220297542,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.21996229992,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-3025.99488042979,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.2239622999,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3297.0097819503885,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.2279622999,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3510.9114361895845,-1664.889592775952,-1968.8324555852957
133065.23196229988,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1804.978452657575,-2003.3997776314352
133065.2003618,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2101.118810421981
133065.2043618,-1618.7124603383197,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.20836179997,-1660.0446775422606,-3391.8817612909393,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.21236179996,-1750.775996222466,-3434.13982965974,-2892.6576443576987,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21636179995,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2917.6090014669603,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.22036179993,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3185.8032176111005,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.22436179992,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3375.779424886933,-1640.497203901077,-2056.715149208474
133065.2283617999,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1664.889592775952,-1968.8324555852957
133065.2323617999,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-2003.3997776314352
133065.2006393,-1593.7254801363326,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.20463929998,-1581.4672945326322,-3365.1958738873454,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.20863929996,-1660.0446775422606,-3353.307190559172,-2866.184273149434,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.21263929995,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2883.252100140107,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21663929994,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3159.9331688801253,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.22063929992,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3349.600991931676,-1769.2909240436168,-2107.3797435915167
133065.2246392999,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1640.497203901077,-2056.715149208474
133065.2286392999,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-1968.8324555852957
133065.23263929988,-1701.6250340342563,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.20107019998,-1660.8608654608865,-3474.3886857496127,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.20507019997,-1581.4672945326322,-3432.984174622199,-2969.3174921652667,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.20907019996,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-2981.6287631620485,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.21307019994,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3261.785528164867,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21707019993,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3473.579482751129,-1817.8492157577534,-2021.7102219154206
133065.2210701999,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1769.2909240436168,-2107.3797435915167
133065.2250701999,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2056.715149208474
133065.2290701999,-1746.3403973091124,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.23307019987,-1749.9765721121817,-3521.115007533432,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.2013199,-1660.8608654608865,-3524.3336587349963,-3014.89723930773,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.20531989998,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-3033.808910592963,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.20931989996,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3306.3213789920665,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.21331989995,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3522.990458591635,-1687.7163118009344,-1963.6217051591523
133065.21731989994,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1817.8492157577534,-2021.7102219154206
133065.22131989992,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2107.3797435915167
133065.2253198999,-1638.5316473730384,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.2293198999,-1682.3965966205712,-3412.2284844194037,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.23331989988,-1749.9765721121817,-3456.9564205505158,-2911.922752602131,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.23410529998,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2937.332145849722,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.23810529997,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3204.764132583336,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.24210529996,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3398.2855360773847,-1629.5867586388301,-2038.7446959124145
133065.24610529994,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1687.7163118009344,-1963.6217051591523
133065.25010529993,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-2021.7102219154206
133065.25410529991,-1585.0582419777802,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.2581052999,-1583.6404778119002,-3356.7200225406914,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.2621052999,-1682.3965966205712,-3355.835033158664,-2858.2404980946185,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.26610529987,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2877.0047875648484,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.23444149998,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3152.132410065223,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.23844149997,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3339.35725729701,-1746.065715324517,-2108.454722801414
133065.24244149996,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1629.5867586388301,-2038.7446959124145
133065.24644149994,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-1963.6217051591523
133065.25044149993,-1681.4513623023167,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.2544414999,-1640.3700783544873,-3453.934744096964,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.2584414999,-1583.6404778119002,-3412.3493235378655,-2949.743999696553,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.2624414999,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-2962.1872856840237,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.26644149987,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3242.5832842017157,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.2347571,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3203.6018418716603,-3450.8344872918115,-1824.3403020459775,-2040.655071571329
133065.23875709999,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3404.052286146854,-1746.065715324517,-2108.454722801414
133065.24275709997,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1697.3776787187373,-2038.7446959124145
133065.24675709996,-1750.775996222466,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-2004.4319742054613
133065.25075709994,-1743.6616804345467,-3525.4110826669435,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.25475709993,-1640.3700783544873,-3517.757705667044,-3018.6142645614464,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.25875709992,-1583.6404778119002,-3412.3493235378655,-3010.8627494335474,-3035.9347710382667,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.2627570999,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-3025.3623959109063,-3310.0988238050136,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.2667570999,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3302.675949169809,-3528.614017798188,-1713.4976520461028,-1963.1390471773204
133065.23504499998,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3203.6018418716603,-3521.4076756873937,-1824.3403020459775,-2040.655071571329
133065.23904499997,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3404.052286146854,-1817.7482836616975,-2108.454722801414
133065.24304499995,-1660.0446775422606,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1697.3776787187373,-2097.6464319962483
133065.24704499994,-1703.5376797922172,-3434.13982965974,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-2004.4319742054613
133065.25104499992,-1743.6616804345467,-3478.365200786615,-2932.8125532716576,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.2550449999,-1640.3700783544873,-3517.757705667044,-2974.6752751604054,-2958.1171727171154,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.2590449999,-1583.6404778119002,-3412.3493235378655,-3010.8627494335474,-2998.301069049665,-3225.457307750858,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.26304499988,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-3025.3623959109063,-3266.761236028223,-3423.0711759562705,-1624.7067441814238,-2021.247645578998
133065.26704499987,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3302.675949169809,-3473.282274399075,-1713.4976520461028,-1963.1390471773204
133065.235327,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3203.6018418716603,-3521.4076756873937,-1765.7048660425683,-2040.655071571329
133065.239327,-1581.4672945326322,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3404.052286146854,-1817.7482836616975,-2076.7692041829773
133065.24332699997,-1590.979708028401,-3353.307190559172,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1697.3776787187373,-2097.6464319962483
133065.24732699996,-1703.5376797922172,-3363.512857379062,-2855.2184723950595,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-2004.4319742054613
133065.25132699995,-1743.6616804345467,-3478.365200786615,-2865.214242364674,-2875.5519241752536,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.25532699993,-1640.3700783544873,-3517.757705667044,-2974.6752751604054,-2888.554003774107,-3149.1037486915293,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.25932699992,-1583.6404778119002,-3412.3493235378655,-3010.8627494335474,-2998.301069049665,-3158.9049886351813,-3334.9158958245393,-1721.8919544500955,-2105.5271681467793
133065.2633269999,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-3025.3623959109063,-3266.761236028223,-3344.878138177471,-1624.7067441814238,-2021.247645578998
133065.2673269999,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3302.675949169809,-3473.282274399075,-1633.8852784943913,-1963.1390471773204
133065.2356005,-1660.8608654608865,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3203.6018418716603,-3521.4076756873937,-1765.7048660425683,-1976.165573996672
133065.23960049998,-1621.5432738489835,-3432.984174622199,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3404.052286146854,-1817.7482836616975,-2076.7692041829773
133065.24360049996,-1590.979708028401,-3393.3657075751676,-2929.973881725834,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1697.3776787187373,-2097.6464319962483
133065.24760049995,-1703.5376797922172,-3363.512857379062,-2892.3111923186416,-2942.730092135679,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-2004.4319742054613
133065.25160049993,-1743.6616804345467,-3478.365200786615,-2865.214242364674,-2907.012004496098,-3223.003156058867,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.25560049992,-1640.3700783544873,-3517.757705667044,-2974.6752751604054,-2888.554003774107,-3185.809853285236,-3427.4367510451975,-1824.4001977361975,-2059.631877236888
133065.2596004999,-1583.6404778119002,-3412.3493235378655,-3010.8627494335474,-2998.301069049665,-3158.9049886351813,-3382.294958395655,-1721.8919544500955,-2105.5271681467793
133065.2636004999,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-3025.3623959109063,-3266.761236028223,-3344.878138177471,-1674.9346064325698,-2021.247645578998
133065.26760049988,-1749.9765721121817,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3302.675949169809,-3473.282274399075,-1633.8852784943913,-1989.245186209105
133065.2359903,-1732.9131106965974,-3524.3336587349963,-2954.415514287712,-2879.6133059919844,-3203.6018418716603,-3521.4076756873937,-1765.7048660425683,-1976.165573996672
133065.23999029998,-1621.5432738489835,-3506.657969068941,-3017.465245198041,-2979.089744690328,-3151.4304255909237,-3404.052286146854,-1817.7482836616975,-2076.7692041829773
133065.24399029996,-1590.979708028401,-3393.3657075751676,-2999.984085557948,-3033.207858214719,-3246.7183569259473,-3336.860497592151,-1697.3776787187373,-2097.6464319962483
133065.24799029995,-1703.5376797922172,-3363.512857379062,-2892.3111923186416,-3013.614109477593,-3309.059467687842,-3448.8340061630615,-1625.7647849599762,-2004.4319742054613
133065.25199029993,-1743.6616804345467,-3478.365200786615,-2865.214242364674,-2907.012004496098,-3291.9380314350765,-3528.2808371074007,-1739.869567289301,-1967.413818304398
133065.25599029992,-1640.3700783544873,-3517.757705667044,-2974.6752751604054,-2888.554003774107,-3185.809853285236,-3509.4005979628087,-1824.4001977361975,-2059.631877236888
133065.2599902999,-1583.6404778119002,-3412.3493235378655,-3010.8627494335474,-2998.301069049665,-3158.9049886351813,-3382.294958395655,-1805.7169333396178,-2105.5271681467793
133065.2639902999,-1682.3965966205712,-3355.835033158664,-2910.3266983496187,-3025.3623959109063,-3266.761236028223,-3344.878138177471,-1674.9346064325698,-2086.6582794974183
133065.26799029988,-1722.2067997255087,-3456.9564205505158,-2857.7421240424665,-2923.9165589784457,-3302.675949169809,-3473.282274399075,-1633.8852784943913,-1989.245186209105
