timestamp,phase,label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
15296.293217700004,setup,setup,-9.009867064163473,-37.00069413178835,-2.264407084107006,-4.389898742647119,-28.09096752096275,-44.793483679963174,-20.651235940637207,-26.365794852421004
15296.2976526,setup,setup,1.4785112030187975,-19.963131080654875,-26.672976920810015,5.102433973619156,-5.898727386287874,-42.740030298330566,9.303534660640025,9.950730892014235
15296.317652600004,setup,setup,-16.24915405386446,-46.178291674001684,-47.57196680681409,1.9013875004031604,-32.19832754617369,-40.21721821020219,-11.030754058670027,-14.114022844875763
15296.3329119,setup,setup,3.0266679761286923,-31.188913102090282,-15.371399148619275,12.902349979483091,-20.052348319432667,-37.30519733453002,-1.4543049951239482,0.9317390428859653
15296.352911900005,setup,setup,2.1143140211606806,-43.091343453967966,-10.340660894713892,19.003228906866866,-30.917506016113293,-34.08293473615777,-1.1403100790832923,0.24137048184820742
15296.375059700002,setup,setup,10.734536003864378,-29.089370993673583,40.56338570879052,47.579997181989796,-15.189020496476587,-30.627115484909154,11.707415374020911,2.843687779199172
15296.395059700006,setup,setup,8.674813829732557,-33.29741187540867,42.97632612723328,50.259951032618346,-19.046607569201115,-27.01117596740187,7.422354125765878,11.504844179762586
15296.411763000004,setup,setup,4.165901874930114,-36.53244336061471,-6.422022202076278,12.115445340718082,-29.198078601238194,-23.304472645525493,-0.08242346497104336,-3.851383441656708
15296.431763000008,setup,setup,8.065167165128287,-34.73180148818665,42.697373574545054,47.77629819483897,-25.395683263048795,-19.57158684400838,-2.456317262199491,2.494107245369378
15296.453939600004,setup,setup,5.182249170943578,-31.574643247455242,4.718323130528006,22.329158082854832,-23.94553505119916,-15.871764037248795,-3.6339432086290344,-5.867642021242318
15296.477741,setup,setup,8.828309713062026,-27.097937795260805,-10.234865852498388,3.6521027814988827,-22.274924640986683,-12.258484266251799,-9.331426023910353,-3.944252100884569
15296.497741000005,setup,setup,7.271972390175051,-24.96329863968731,-16.753221409854177,4.479667997738545,-17.342121055071857,-8.77915864003171,-4.541035038812879,-6.722317924528852
15296.566765800002,setup,setup,7.5754163506680925,-28.767992843592765,-29.877317175455573,6.934873943149597,-20.51994526829253,-5.474945366350767,0.8467908037287089,3.8032734744338086
15296.586765800006,setup,setup,1.4993222448533743,-28.731778687581937,-48.22528963228797,-17.068432713691124,-23.157154875787,-2.3806774655286063,-1.0292512497551343,-5.048151786465041
15296.645752900002,setup,setup,-1.7195047141387931,-30.42313916403009,-23.341168644090885,-2.281083340294515,-22.921007583268874,0.47510667782898963,-0.7630257866901502,-1.8426194134858633
15296.665752900006,setup,setup,-3.0434627870263284,-34.46584169447078,-14.079682913543365,-18.0730443001693,-33.08374726639272,3.0700395034846224,-9.269162704706105,-6.6816477035708886
15296.660983000003,setup,setup,-4.494926668625794,-29.55973176252064,-21.576356874104476,-18.567682216660756,-26.76572878942352,5.387717354796223,-10.293084652344078,-6.661556798287165
15296.680983000007,setup,setup,3.4194778166252036,-16.667195693696613,44.29645988766288,27.66292859452841,-14.359093467858884,7.4174209718466955,-1.1992673688348532,-8.779775438500565
15296.676463500004,setup,setup,9.995148855364505,-2.1543497821780875,21.903530769517147,12.994768853145985,-3.672269521343196,9.153774130540114,2.6047935420788235,8.456056140866167
15296.6772304,setup,setup,7.278783879700313,5.119681183841749,3.0810148461164317,-9.893476270482068,-0.8408080959777635,10.59635113922377,13.438281458204528,11.615839136614795
15296.697230400005,setup,setup,10.168990266382934,-0.3933791001081772,3.4056467127734322,-3.71040954093732,-2.822806940154578,11.74924371148336,4.728291371312935,1.3907746780460002
15296.700578400001,setup,setup,4.936638215937137,13.117854674897444,-7.611545762654714,-7.728084401840107,8.561496875266357,12.62059741138546,2.3687707226345083,-4.778296899578436
15296.720578400005,setup,setup,3.643026487133966,26.06617034961164,-14.951220180893415,-20.7608293160811,16.871977854196984,13.222127440389158,6.133078242517513,5.303932383272695
15296.735699300003,setup,setup,9.03781929658544,39.419685664375265,-43.350997721165186,-11.810047797621564,29.006727187376555,13.568622995074293,25.464374841294784,27.64480893846212
15296.755699300007,setup,setup,14.403329198109304,46.81891734937244,-18.24015507742888,2.580828188402023,43.03433658286326,13.67744877300629,6.196656422637943,7.756205265647623
15296.771221200002,setup,setup,-3.2322966929345966,26.999473824194865,-3.8647514441418025,-7.314027883171036,19.17194967066348,13.56805148116473,0.36816217345858604,-0.043566854602431704
15296.791221200006,setup,setup,7.343406120036661,45.89919585364078,-1.8959641422266031,-8.741043857748991,34.06739371331423,13.261478417595754,2.4832201049223386,9.039564652607623
15296.821227100005,setup,setup,-6.181991444340838,28.574425469490507,-50.68384661018763,-29.859644176935575,20.82354633212526,12.779914391662714,-5.662491909933578,-6.798021856762716
15296.847811900001,setup,setup,6.284424330089905,40.85016636015462,-7.0950350736825385,-5.864521535388036,34.32381621538775,12.146242419692499,3.543569943116381,6.848379792673768
15296.867811900005,setup,setup,9.961945199636375,38.380763748334175,-20.291500817989345,-17.792787965879455,28.45703806117035,11.383632796173515,3.869450720699433,6.4462215795806515
15296.911676700001,setup,setup,-2.957536667304794,33.94565797519681,-39.36779692010987,-41.07814491609827,20.60443424194159,10.515164278400334,4.650721880022047,9.856416438832639
15296.931676700005,setup,setup,6.7175150945120095,15.722110835545209,9.138162723436835,2.31388323884309,16.344204558569118,9.563480305541816,-2.083384005035896,5.798432391584811
15296.953249400003,setup,setup,-2.0379911598536182,10.101473311376594,-18.1321225080178,-22.13166641775544,7.758746967575007,8.550482378303059,-6.44240336902044,-7.000223414405355
15296.973249400007,setup,setup,8.58405034192765,12.629504143078975,1.1788651902761558,3.994458756001819,10.952179408603115,7.497061980328908,9.597422332406495,9.882122174947654
15296.972947800003,setup,setup,3.251534064986572,17.368380361615436,34.99807419453509,18.35868386601831,17.8312635945058,6.422871708775347,15.464092486186928,24.146760767653177
15296.992947800007,setup,setup,0.6547630725694944,21.62989190403141,11.903695346564746,0.24573887236189762,17.431158763134363,5.346135631047218,23.49139013844433,27.828296603780927
15297.002489800005,setup,setup,9.622284372576814,22.17280226873163,22.642559067467573,-2.0635396943964395,17.805079729532054,4.283498258104373,-6.59395214559845,-10.54281503289667
15297.0154636,setup,setup,-62.90686669738852,-16.45234694857072,-8.249239142062834,-27.381923906298624,-17.57802277030214,3.2499110122325874,23.29956243982747,15.768166314162954
15297.035463600005,setup,setup,-44.68129848793751,9.041009612350535,15.730012704056662,-7.794046961409663,10.915275867568198,2.258554599027775,7.270078642096223,10.775290613292327
15297.054248900002,setup,setup,-29.98058797256408,5.435689440956139,29.64092817968458,0.9661778536528232,0.3655358100390913,1.3207952715092688,9.34960185312957,9.787046690396437
15297.074248900006,setup,setup,-16.054493002813388,17.907028491938036,5.428609955337379,8.23952454088635,16.390172853165723,0.4461726415456724,-0.9653981924989239,-4.792368398177132
15297.090945300002,setup,setup,4.969826372766192,10.492836394379083,40.6313536220955,20.071740686931747,9.549879327792041,-0.35758357017857634,0.5036209542492998,-4.378129358532078
15297.110945300006,setup,setup,2.8821016425611106,16.2741584162859,12.686695828276697,6.865853054338487,13.005211877710053,-1.0845106708347885,-10.011987909429536,-8.188668431926544
15297.137285700002,setup,setup,8.200203190948741,12.898782626462435,25.928207243732686,21.80076739020589,11.389616780673805,-1.730346996213484,-1.055656658783164,-2.3986097864185467
15297.157285700006,setup,setup,4.582761692360236,6.091273779720268,-18.293182937833535,-13.441720770697174,2.85298984004271,-2.2924458353936643,5.33359571804408,-0.03968053640983271
15297.184354400004,setup,setup,7.666473561379689,-8.62929218040199,-21.009652247650138,-12.16900123812971,-9.353324048883223,-2.7696723718790963,-12.707365450173029,-22.403177595664147
15297.194190600001,setup,setup,6.728981356225177,-8.883189886811124,-18.594300730524083,2.6852591703598137,-8.32838976346784,-3.162286726907041,3.3043700553077997,-3.912222404127988
15297.214190600005,setup,setup,6.055109710845954,-16.962667588797558,-7.561342652254552,11.749453063596349,-14.067653225416507,-3.4718161169093946,-8.376046223877438,-16.514678509934583
15297.280227300002,setup,setup,21.483240920229946,-3.7700214171841253,5.882480290613785,22.20764869328974,-1.166912641040426,-3.7009190436710924,15.421648454650722,14.060407183464577
15297.300227300006,setup,setup,7.922280168737188,-10.851214571144283,-3.785252312024113,7.070045673492331,-7.450154727761401,-3.8532442936184452,1.2417323438576204,2.709265394107206
15297.308303100002,setup,setup,8.74405648161428,-17.851318322904262,-3.4660475563796354,9.319285328974445,-15.885457735646014,-3.933287357268455,-1.1690219438078202,-1.3937413919716164
15297.328303100006,setup,setup,8.207091314484842,-26.35565795900402,-1.0861994719680297,17.789143351784418,-19.1751929609336,-3.9462466902541564,-8.755409619304146,-13.39132386566871
15297.332321600003,setup,setup,14.47695787190014,-26.498897532001138,-8.312369170696911,6.60659158434936,-19.39136906649196,-3.897882017938173,-11.075011102450844,-7.612878775799345
15297.352321600007,setup,setup,-4.3385855488268135,-40.899329845606644,-24.59726493519156,-15.22605109885859,-38.59200801683119,-3.794376666623066,-12.691868849214416,-9.030624066967448
15297.353932100004,setup,setup,9.31107480946389,-29.859162232126437,4.21531290404846,8.911855612904617,-23.234394579676973,-3.6422056609026185,-14.460023953363134,-9.161059538169866
15297.3802221,setup,setup,-19.282834786796457,-36.101104017101534,-2.2714513638416065,-11.80360289190105,-30.325997684100912,-3.4480110841905116,0.5577036146571572,-6.326611612130819
15297.400222100005,setup,setup,-19.32745770761653,-50.26125957431577,-3.2186614181655386,-16.858823650061566,-41.16603201443172,-3.218485961568149,-16.07355100732343,-11.931901609776105
15297.410740300002,setup,setup,-4.13101835916973,-23.119487931094227,-35.853724605610296,-22.551618385855193,-18.239344607454314,-2.960267680506149,-11.642194202333258,-11.425262479938738
15297.430740300006,setup,setup,3.2400493193624698,-16.39786306859878,1.091327547509536,-5.115177338065138,-12.47383059443473,-2.6798417205563965,-8.793515176016854,-10.41540886036637
15297.457117400003,setup,setup,4.825898583601429,-14.856981941304184,-20.739900504748675,-18.23051126669401,-12.469620421534955,-2.3834562509882744,-20.920183523357082,-18.98239193606696
15297.477117400007,setup,setup,2.626107239952262,-13.819564682810778,25.956415006117822,3.5090566640413954,-14.638543306460178,-2.0770479314160184,-20.270027778431086,-21.869428340672584
15297.497291300004,setup,setup,2.7599856098136115,1.888575635968209,31.692829939157946,12.70553587529696,3.8037611548672885,-1.7661790513302549,-12.039388121299453,-6.635347761392495
15297.517291300008,setup,setup,9.943037066351508,10.654927435412901,34.82692846134296,10.305254403274745,10.025570956984893,-1.4559859601667995,-11.118267959193872,-9.799530560190306
15297.535075200003,setup,setup,-0.9938912657769379,1.9502814075749484,9.147058489043502,8.660152503882955,6.352696079489988,-1.1511385723151761,9.304963636618822,9.64707437201696
15297.5602715,setup,setup,-1.4157788022730529,6.562407834331225,0.8533951149220229,-7.546135900277562,5.2663296626142255,-0.855810582957929,9.55426664110837,14.827009136466131
15297.580271500005,setup,setup,-7.323044398867523,-1.1363391385157229,16.725472624812028,6.912954636437064,6.195836439831055,-0.5736598905432402,5.843866994100381,9.57256319601629
15297.599313200002,setup,setup,-2.65684589369107,-1.6769804571276836,-5.895034949787714,-1.6260214168442815,-1.4847026507495684,-0.30781862330240983,2.2792968814533197,-0.050830099035920284
15297.619313200006,setup,setup,2.0587667097906888,5.805119065988947,2.479771296002127,13.247952063945263,9.499651870988373,-0.06089206991055107,6.369930928063013,11.066718588606363
15297.661342500003,setup,setup,-4.884072572941022,-1.7696664395530206,-49.958410852083034,-26.285298495890373,-1.6672856756313195,0.1650342624179757,-2.886406207971959,-3.0686571976243613
15297.681342500007,setup,setup,-0.4325966242895447,8.07923290822464,-0.3174653779037726,11.513758344071135,10.945656986031736,0.3683802882560485,4.233115976522868,8.4639608848629
15297.681363100004,setup,setup,-5.682185127328239,-1.757131306604606,-47.56423527863262,-28.241803792818473,-4.189998861013692,0.5480505519981307,6.782361500711204,4.365680828479071
15297.701363100008,setup,setup,6.860501551910602,7.917595201889526,1.0956290327321767,12.762909685189129,6.54393766595058,0.703407895410237,18.307496169790284,18.22742382165916
15297.718745500004,setup,setup,10.41527582748472,13.12002745383279,52.31586321845862,33.660889742570106,13.418427729158793,0.8342424728925835,16.18718613793567,13.59976795239345
15297.7330055,setup,setup,-0.5679712691783152,5.952812479582008,68.8796712432736,37.67097135130476,6.1117323043624765,0.9407370041635659,8.91717744169705,9.044062181706977
15297.753005500004,setup,setup,-13.348130168878697,-8.071771274967887,20.64871602675794,-0.345132161521974,-10.691481278824995,1.0234291293727438,2.7254985598565327,0.5173661213443665
15297.771796400002,setup,setup,2.507823649008742,19.100419849594346,5.1639318661673315,4.888308730177954,17.866417483677196,1.0831716904258428,8.041171175111913,8.300047682617333
15297.791796400006,setup,setup,-3.5307379140772355,2.4134744596403834,5.502295697919635,1.0916973006307273,-0.1604300036137829,1.1210917327443894,5.761828688535843,0.909500288406889
15297.837084900002,setup,setup,1.0426142077965324,12.253638864986442,-46.80170079635718,-26.938762828968265,7.9531016168955375,1.1385489705380678,5.268019340069486,4.0388262633337035
15297.857084900006,setup,setup,3.293268014631167,12.510774111000046,-4.397345744529957,16.152381664266585,11.012054747596494,1.1370943931751754,14.929579740890631,18.648824162609344
15297.856633400002,setup,setup,-4.356147234055925,2.407859297424693,12.069477985048252,9.984886045251585,-3.207968579872386,1.1184296296796674,10.50390215680045,7.4814397634513625
15297.876633400007,setup,setup,-5.986255530154722,-20.66470006236341,26.265115426168904,17.553005515582697,-21.355196616699686,1.0843676245212919,-5.120103593637168,-8.216339734546636
15297.903784400003,setup,setup,-9.498881364976796,-7.775936903024558,5.530090003912392,-6.7102997106161695,-13.770391550452587,1.0367951078178521,-1.826079377361566,-0.19287187755344348
15297.9190684,setup,setup,0.8081592992971309,-2.356033579071209,19.048362042512963,10.124738940268514,-2.4410563926696796,0.9776372737469501,10.46577037006,12.372261043137314
15297.939068400005,setup,setup,-14.223714668786442,-28.06038140242208,-30.502423293294214,-26.907309608036257,-26.862147214943207,0.9088250090835572,-13.535336522884563,-9.543128877557592
15297.9691273,setup,setup,-9.072036081480974,-19.597914059681898,-10.25947819783596,-18.449550495755943,-25.58506101575722,0.8322649440024179,-6.8235364072208995,2.2324206878870427
15297.989127300005,setup,setup,-11.618610450502729,-14.499016990542714,34.434478544817466,9.08445881501666,-15.986069335128605,0.7498125335459918,-12.413067137549206,-13.548765562985864
15298.050891400002,setup,setup,3.832285627570627,-10.836992881030255,35.5477289086989,9.882514317424153,-14.97344297631821,0.6632483095290809,-10.228664657855461,-4.250470596518426
15298.070891400006,setup,setup,-4.482645450953214,-6.246954014285166,4.47772920925172,-9.909932026686505,-9.153712061074202,0.5742573818397432,2.2592386601704675,5.466120497409975
15298.072565100003,setup,setup,13.745786203577381,12.925644345751607,40.13524641784443,25.294315636921027,13.990292203619902,0.48441221830853465,9.155792407586432,10.456841201691077
15298.092565100007,setup,setup,27.20891579980548,14.468273223636515,-9.157435562075989,15.143372608543899,14.848492524644826,0.3951586698012761,23.253565370468323,26.407922057638643
15298.093340800004,setup,setup,19.780394899484918,11.328248717428323,15.300106813408547,21.467869134260894,10.42975528902116,0.3078051663705992,20.548734204510765,13.063902900419635
15298.0940952,setup,setup,20.635388470462203,9.207121713986453,25.02236445049357,12.510250647357566,9.25054168688007,0.22351497286763333,16.284139969736316,18.17325206431906
15298.114095200004,setup,setup,1.0545007972277745,-16.571976025578806,-19.55709730282979,-20.082963994531923,-8.45599073378662,0.14330134162537433,-3.4128583545818856,-5.433131668161877
15298.1316803,setup,setup,8.300386319566769,2.8212672491722515,0.30447528798185886,-15.06618812054694,2.263577875557985,0.06802538156352966,9.155427196236815,9.44606346458886
15298.151680300005,setup,setup,4.553015133025156,-10.453276085011566,-9.860197242734102,6.299691743643081,-2.3332948619313356,-0.0016035605367505923,-2.227044440388454,0.14188187014951836
15298.174478500003,setup,setup,0.6345934625680911,-13.003139595724406,6.365792877101285,-1.0647551404245519,-7.026446639049709,-0.06502523840390495,-3.2385701408481964,-2.492124598135433
15298.194478500007,setup,setup,6.627652541292491,-1.334321199761689,7.169646182478118,2.314799776287515,5.601321379945148,-0.12182380844478757,0.7791299481245915,-5.30665155080942
15298.219710600004,setup,setup,-1.173453590677127,-4.12421110612695,26.96376825328707,19.021724880881038,1.5224026636908548,-0.171721347302082,2.8328894208020756,5.358166017032545
15298.239710600008,setup,setup,-8.183297781409465,-15.14573332887403,-7.528079616796276,-15.914781315860807,-11.540222611414947,-0.21456984046744765,-1.804718109909345,-5.97446402403466
15298.271472100005,setup,setup,8.653313034575149,21.473570379244393,-10.904803172022184,7.113580000175091,19.803021634729703,-0.25034190410406154,-14.504927282971721,-12.66845406469156
15298.278965900001,setup,setup,-5.739985270921579,-28.377923320295395,-23.090561457448985,0.5539406538355536,-21.49399890650716,-0.27912049030874186,-16.549171420353332,-19.698185260460377
15298.298965900005,setup,setup,-0.08415106432448738,-3.1063992782969763,-6.191964238475066,24.816307416478082,4.177582489086035,-0.3010878252052862,-8.228909888790895,-14.514657804658327
15298.317023900001,setup,setup,1.5022017326998593,3.9633687390437444,-27.54234117165106,-4.5969452845556305,4.605487687409095,-0.3165138141848729,-8.872357923083655,-9.323559203903187
15298.337023900005,setup,setup,-5.705373043097097,10.942839364031897,-13.36185173298145,0.48914522730990484,13.74454249039195,-0.3257441381138051,-10.157314322367938,-12.580380960338971
15298.365886800002,setup,setup,-5.866061480698136,14.151088888205777,-32.12658785517169,-21.41699107890986,11.187922455132593,-0.32918825202341395,-19.102785372766675,-19.016451752211196
15298.385886800006,setup,setup,-13.34978279886468,14.240611916164653,-19.39034908637541,-19.684063147866254,10.322503806939494,-0.32730747994264675,-33.66448966723465,-34.19888222269947
15298.409756500003,setup,setup,-11.363677846777591,32.57096665197696,-7.895613614002286,-16.091540561341304,23.989337832222418,-0.3206033753222073,-8.453530313516922,-18.40891976378134
15298.429756500007,setup,setup,-4.7814175960106695,36.33629504312239,9.00168226331516,-2.88346483782027,31.639652397657756,-0.3096064995706911,-13.324241622178079,-18.826571249667722
15298.433892500005,setup,setup,-10.10150707453181,35.72726363293259,-20.700414500526676,-33.23464827276348,25.32463875401845,-0.29486575603186793,-9.39844371084314,-8.520178884321922
15298.467683100002,setup,setup,-8.150119171252527,33.259713869275856,-31.849248909472863,-30.841745640647076,24.024547394389856,-0.2769383911672776,-8.902971471259434,-2.048042558096313
15298.487683100006,setup,setup,-2.9662234080151393,40.62294088081444,-18.37835938068156,-3.1223435356401126,35.394636364607095,-0.2563807573951635,-1.0327742844431214,1.2043859835498552
15298.501855600001,setup,setup,-3.8620232007147024,28.305994578153786,-42.18651824399785,-23.423917219490846,18.43469527636239,-0.23373990690288338,-5.061128180152764,-2.087997255377104
15298.521855600005,setup,setup,10.008416166154802,52.756947002358174,6.795804830571797,1.02902242329057,44.619522705093914,-0.20954607672047132,-6.403313483024476,-6.696329675382003
15298.533217400003,setup,setup,25.99627101526562,21.66468947147814,45.61099964669029,31.10595381358715,16.08083755824873,-0.18430609716415347,7.084895785822027,9.711222591552541
15298.553217400007,setup,setup,8.045840162091736,8.30602765964295,-58.72371792230615,-32.462832382656714,0.7910574114844167,-0.15849774052367138,-1.6681181761950938,-4.177125004908248
15298.568697000002,setup,setup,12.390001281441982,13.676012046374126,-16.403100624818762,7.235620746881807,9.274024339757716,-0.13256501488922368,-2.0669837637774435,-6.103586774484938
15298.588697000007,setup,setup,11.002784788211784,15.787812530727024,22.284293509748295,28.531653290553805,12.90058876972762,-0.10691439292622817,16.19700793394918,19.843387221706962
15298.616729800004,setup,setup,-11.293437669112564,-4.718473277615885,-23.81745881865936,-14.023305382674977,-7.282217265241798,-0.0819119518118896,-4.707600225098531,-7.195706827907088
15298.645504,setup,setup,-9.688708313450206,-3.688228485551008,-28.084813313261748,-15.949152345407697,-7.165789146648649,-0.05788137830040796,-1.9426586624808806,7.145510160348749
15298.665504000004,setup,setup,-19.1645209623357,-11.917445115873306,-46.45799696115819,-13.391558407416198,-9.175780647758302,-0.03510279292277119,0.49655849380746986,5.258571656545428
15298.671883200002,setup,setup,-18.82478759649962,-14.833846745796109,-33.31360706849182,0.4061075960200071,-11.261106683436537,-0.013812348565807042,0.6050641968129185,0.09663215312366447
15298.691883200006,setup,setup,-3.8009984310253913,2.0503627259022323,32.051791521716495,35.09409150099262,4.02954491315063,0.005797466450530919,20.331252055031655,24.45404558029395
15298.730644500003,setup,setup,-12.427764952391954,-2.825747629939542,-10.443982700104243,4.799583164089768,-0.4365536851814795,0.023576885120746738,4.972861905109312,7.700088810401212
15298.750644500007,setup,setup,-23.28750171320212,-20.903976400196825,5.178290043150355,-7.930744679657522,-18.708292184526726,0.03941735234184307,8.242019786162928,2.1934374094539635
15298.804839100003,setup,setup,-21.684002718226793,-17.776975359885455,-26.120174552474055,-36.45331383722811,-19.883582219999198,0.05324951837974368,-0.7746265585253695,-7.631184796553953
15298.824839100007,setup,setup,-16.505708960710763,-20.308696961807073,-30.667204611948364,-26.527001497135245,-18.219893449632536,0.06504081627826963,0.6991408051003418,-5.051543491307257
15298.825434800005,setup,setup,1.9141280813541925,0.7563925335693966,10.415746642784143,24.178970470372292,7.2980353132982145,0.07479269011309952,19.018621697397975,11.415423750558148
15298.826449600001,setup,setup,1.2502968514397708,-7.457637073761816,30.311303761140152,18.108513504234423,-9.541276001144297,0.08253755171972443,19.14041179044625,21.795159820416757
15298.846449600005,setup,setup,4.631981013291352,-1.6544628694164203,36.68026064102787,24.672207741411484,4.194731243321712,0.08833553706335806,28.425821089846522,25.008259998899575
15298.859336700001,setup,setup,10.030084818134355,-10.344147793974571,32.15243827612039,21.586499195267947,-7.141856210974538,0.09227112818734895,25.901068846726275,27.835677342095096
15298.879336700005,setup,setup,-2.8774161669089153,-16.22429574644775,22.83052394318065,8.545239741485261,-16.216907716012656,0.0944497040418355,8.962091938587719,6.959892428164949
15298.890960000002,setup,setup,2.7462440854665147,-12.190222442059621,-1.6240004941605548,13.195845603530444,-8.121641681040046,0.09499407638486446,4.216829334614658,3.95153913777267
15298.910960000007,setup,setup,21.36052452903982,-10.999945185345041,-0.07273811177992684,-4.099123939368809,-11.97994012848335,0.09404106889724062,10.101207851548452,16.529635936483373
15298.925993800003,setup,setup,13.825430173819768,-15.873646185769303,36.574089294997066,5.6894826353872645,-13.910543271062352,0.09173818804356415,4.420837492610872,4.596499714331003
