timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162281.7330367999,idle,idle,,890.436859752785,793.3411274700808,715.0815020965458,680.8644171439547,937.0510977618426,766.0009417240472,513.316478632235,1497.8959714618286
162281.76370319998,idle,idle,,1091.8388471310209,977.7717522859871,890.6669856300019,825.2312589958893,1160.6717595094965,950.563121983863,635.2897712365749,1852.0351171983546
162281.7837031999,idle,idle,,1251.374692977387,1117.1362273921886,1018.9361328155111,941.3656906567705,1323.6824731338227,1080.869646693334,720.5686322691292,2136.0365067312378
162281.80879159996,idle,idle,,1403.0904651326862,1248.6493978244384,1129.3642256510154,1065.3904662043756,1478.9101231003551,1213.5655005038172,810.45578129847,2379.985971056645
162281.8287915999,idle,idle,,1502.0972015482703,1337.8424811499879,1217.4212449761203,1134.9697694715242,1585.3010004513758,1297.5610625406443,867.8443000075135,2554.8803661037173
162281.85380429993,idle,idle,,1577.5888651057137,1402.4102254819727,1268.3143337710856,1194.0258837957128,1668.2844584786096,1367.3377538279103,920.2676563367622,2688.1415786340126
162281.8779891,idle,idle,,1629.8725436080488,1446.4777917630233,1306.3398421360744,1240.5567287318997,1717.8493260555576,1410.5499397208446,947.8342092116533,2758.529254077273
162281.89798909993,idle,idle,,1632.0084441802808,1449.1861908407159,1314.7193361339232,1239.2640389496132,1721.9687461968822,1417.5858456514948,944.8914233241818,2773.87247483441
162281.92378989997,idle,idle,,1627.0265639591446,1442.9041826504742,1306.2971212067446,1240.9220547311347,1713.8504456212881,1409.0606792024184,944.205264072422,2754.475362823578
162281.9437898999,idle,idle,,1577.9109311719526,1405.1587743924536,1282.762192490275,1195.5084396941063,1671.6445798967268,1365.4304561347026,914.1392785475032,2696.55005943129
162281.95396489996,idle,idle,,1525.3472104941131,1358.1423282871756,1235.1587457551602,1163.4384654383548,1616.291890978433,1319.4480916683572,883.9213558417463,2608.183235649702
162281.9739648999,idle,idle,,1434.6591900956414,1279.6637495262582,1155.1481280561634,1085.8164007639014,1525.38629384492,1246.9800988919067,826.418631669177,2461.341218969722
162281.96127219996,idle,idle,,1343.4458735449493,1198.984705487501,1088.0479976050112,1020.5374796855082,1431.6354888507724,1162.9155474918953,777.2448388026758,2311.075970413013
