timestamp,phase_label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
12278.1938389,baseline_start,-59.08488940835423,-92.55722758964384,-21.125998538172098,-11.876181361378684,-3.561737867130432e-05,-3.561737867130432e-05,26.582400459531527,-244.79300558050727
12278.592021600001,baseline_start,24.502491222595836,18.57314272405165,11.436518625441067,12.796953208462838,-3.370620197529206e-05,-3.370620197529206e-05,1.29095401501354,56.489025470932575
12278.988081400003,baseline_start,-2.9461245529832922,-9.67989379132996,-1.4157213961348134,-12.070998059410243,-3.561084213288268e-05,-3.561084213288268e-05,-14.614050850148033,-16.365756605802744
12279.343045400003,baseline_start,18.72467226128356,27.79904894694073,13.42158191564181,21.25677940352172,-3.5306444260641e-05,-3.5306444260641e-05,9.496470415730982,141.04252069837912
12279.717282700003,baseline_start,-31.417762765440784,-62.103641541349134,-11.363066902269793,-16.47595563159203,-3.398834633117076e-05,-3.398834633117076e-05,4.132868370079905,-199.7113656450656
12280.115557400002,baseline_start,16.917115926682982,0.6184278878449732,2.900735291906585,-1.102269243435444,-3.477225618553348e-05,-3.477225618553348e-05,-5.462002499220944,-31.28505477098679
12280.504492300002,baseline_start,15.982624312110147,14.724673030875692,11.976156574547076,17.838922715649815,-3.531641687004594e-05,-3.531641687004594e-05,11.453792013261591,-20.373271047736125
12280.892045600003,baseline_start,3.3784335864802415,2.4025283903806667,7.024251703059463,9.239522821903378,-3.4179303838755004e-05,-3.4179303838755004e-05,4.482675279204614,-119.86607385677235
12281.292298300004,baseline_start,-70.77006000717029,-114.8866066980263,-43.76189397289022,-35.49770433347871,-3.3372888537996914e-05,-3.3372888537996914e-05,-31.351310449547782,-23.504191415735477
12281.676852700006,baseline_start,77.65135137604193,173.77265022391293,42.94879209078317,35.5684231034691,-3.570849912648555e-05,-3.570849912648555e-05,32.42072116652935,-64.15010270035782
12282.069660900006,baseline_start,-0.8843294772927948,-31.393437189062297,-34.46005764425695,-30.67970456072331,-3.526134241838008e-05,-3.526134241838008e-05,-43.46164145569446,254.45555126321142
12282.437487100005,baseline_start,-9.491669480340079,1.8778167017012493,5.806597848168167,7.834965421050185,-3.2186077987717e-05,-3.2186077987717e-05,8.098360223970758,2.0770971023457605
12282.795448000006,baseline_start,9.875236287570715,11.392344808294638,-3.743560128798208,5.944035101556992,-3.3825556783995125e-05,-3.3825556783995125e-05,-5.149982434063986,-60.90684466590028
12283.191528700007,baseline_start,-50.156093091213734,-44.953896964650994,-38.76700848788914,-27.697701556913046,-3.3740688195393886e-05,-3.3740688195393886e-05,-24.51236379732427,184.1359389205436
12283.547520700005,baseline_start,7.642812555566707,-0.8494111767204231,4.100134138358726,3.5211405645208487,-3.230694346711971e-05,-3.230694346711971e-05,5.766942419105817,-4.378979189089478
12283.946788400006,baseline_start,-9.212922059818538,-2.2850189714540647,-9.191734890615862,-5.579117807971187,-3.138612737529911e-05,-3.138612737529911e-05,-12.147450763028246,72.8888547278084
12284.339011200005,baseline_start,18.89764210962585,-21.534819020649138,11.439032764018293,6.971284663256924,-3.411059697100427e-05,-3.411059697100427e-05,6.5990044507739185,-23.503143087352328
12284.755372900006,baseline_start,10.238413540111651,70.58583465656602,12.364180716748251,17.918710463652005,-3.677828590298304e-05,-3.677828590298304e-05,13.909917671704079,24.35968271193269
12285.135998600008,baseline_start,-7.749766579701827,-31.431469371359526,-30.299441399356056,-23.770368099700335,-3.311772525194101e-05,-3.311772525194101e-05,-23.262547013284347,-49.77353460369886
12285.533358000008,baseline_start,9.73594307033818,35.75419579613481,7.458225055334196,11.448621606262975,-3.351392660988495e-05,-3.351392660988495e-05,13.212274318902928,42.28134375237096
12285.921001000008,baseline_start,-3.489363092719941,-6.121785014697707,-11.043409803618488,-2.8171166332335247,-3.6694053051178344e-05,-3.6694053051178344e-05,-12.1761127099835,128.85468745311937
12286.318251400007,baseline_start,18.509000201043364,15.364675371661633,21.25144795565211,19.520552478676308,-3.37022720486857e-05,-3.37022720486857e-05,10.56510546493837,17.130063571928076
12286.716849800006,baseline_start,-6.888893778851525,0.19079319238335302,-15.714999085724685,-13.087005789000244,-3.1366707844426855e-05,-3.1366707844426855e-05,-25.899431695615476,149.26964177585342
12287.114512100008,baseline_start,-38.98285905740022,-14.95727674747468,-15.834179848860686,-3.852039258070974,-3.3174618693010416e-05,-3.3174618693010416e-05,10.96858206631623,-96.21302750275754
12287.512148600008,baseline_start,62.37402969576806,25.38709087720099,33.285525751309024,1.5685785653216016,-3.6652013477578294e-05,-3.6652013477578294e-05,-18.07681981558335,54.974101010525374
12287.917242900006,baseline_start,8.239421671692071,-57.224016646986456,7.675988263729778,-8.086449796282494,-3.456929880485404e-05,-3.456929880485404e-05,3.3360416393907144,44.24524357818609
