timestamp,phase_label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
4825.019823799999,baseline_start,18.70496646394622,28.75695023157141,13.177655301115465,15.662783426076743,-3.241905233153375e-05,-3.241905233153375e-05,9.350310161911693,1.110078628778865
4825.403893799999,baseline_start,-6.85684504109895,-2.3792018848671432,-12.322363411111382,-9.201570752497275,-3.367377939866856e-05,-3.367377939866856e-05,-9.561103881107101,-6.95706023035973
4825.822988299999,baseline_start,2.405973874324445,-6.325316429455597,-4.017271251337661,-1.3204609981377473,-3.3822134355432354e-05,-3.3822134355432354e-05,-4.0750611094667875,-9.205885572912393
4826.2025537,baseline_start,-0.061679128291871166,-3.7216869679750744,3.1885315944377908,5.1401226799594895,-3.219352038286161e-05,-3.219352038286161e-05,4.3291520341254,1.0830995608398553
4826.5950397999995,baseline_start,6.724155590980445,4.1579412594751375,5.713604026816483,-0.8269246150327376,-3.149083931930363e-05,-3.149083931930363e-05,-1.85834977623972,-3.9074101571200117
4827.007924199999,baseline_start,-9.817614688440699,-8.167418389095019,-5.547700810609513,99.98553258798145,-3.4470883292669896e-05,-3.4470883292669896e-05,-2.964415908605588,1.6296354643882296
4827.417602699999,baseline_start,2.3798712146299295,4.428667951342959,6.064720369600764,-46.87410406367914,-3.662239578261506e-05,-3.662239578261506e-05,11.04224110874793,7.488215760961793
4827.8551707999995,baseline_start,20.669031906393684,-5.179646680459427,15.598483381674214,22.18392950199987,-3.2874975659069605e-05,-3.2874975659069605e-05,-13.535591991409547,17.853620068287
4828.1984035,baseline_start,-16.298848112126052,-19.298368230323376,-16.366638582745964,-9.434039450022794,-3.382533486728789e-05,-3.382533486728789e-05,-13.418680452910849,-8.929050500343237
4828.5856078,baseline_start,14.63843392412491,11.31094986331027,7.375555042935048,25.28343673528107,-3.669290890684351e-05,-3.669290890684351e-05,11.597753119828667,13.352859958234149
4828.990967599999,baseline_start,-11.419952493418805,-3.6468138121140328,-13.174231759942813,-27.384236071851376,-3.336358531669248e-05,-3.336358531669248e-05,-8.849476028609843,-13.326223553510317
4829.3897338,baseline_start,1.9714526754169128,5.115400934508216,3.001458337253098,6.822980067971628,-3.1314891202782746e-05,-3.1314891202782746e-05,6.143277478312939,3.5084445603060885
4829.782192499999,baseline_start,-2.1102972782996403,-6.9718227077542,-1.8450203187858278,-4.98567329040543,-3.352069506945554e-05,-3.352069506945554e-05,-18.43531611095068,1.9169754535942047
4830.172224599999,baseline_start,1.395039583685957,-7.578546078214913,-3.0739311880688547,-8.814354246869556,-3.66103104170179e-05,-3.66103104170179e-05,-19.25527209240181,-12.20644299910873
4830.574806399999,baseline_start,10.836140257214083,11.921573932776482,6.9149212495294705,15.581278507872497,-3.450334679655498e-05,-3.450334679655498e-05,16.55313733967614,5.760375834300703
4830.9682993999995,baseline_start,-4.995993321935202,-0.01295305932080737,-4.680295259760442,-21.467384623006325,-3.394964278413681e-05,-3.394964278413681e-05,-8.228729777406443,-9.121903541008123
4831.385128499999,baseline_start,-0.3953655402779077,7.148051781175582,1.529600050827412,7.493824224130293,-3.550451310729841e-05,-3.550451310729841e-05,23.42637575259323,0.3319616531407519
4831.867040099999,baseline_start,8.633563028467506,5.801134517407263,6.145666259244081,-11.57870747041963,-3.521216058288701e-05,-3.521216058288701e-05,3.9040225712769825,8.307309305795116
4832.234516899999,baseline_start,13.813692158044432,14.707156852201479,15.106176798945853,-6.943505329738031,-3.544103037711466e-05,-3.544103037711466e-05,19.09968934152812,18.17823655226539
4832.5619013,baseline_start,-9.955316606455199,-12.220036885941681,-16.822983464400295,-7.325470327339048,-3.6567170354828704e-05,-3.6567170354828704e-05,-11.929507791648575,-5.14924345390591
4832.9793971,baseline_start,9.343475231247794,12.91032363710201,7.574471719603025,-22.391481903475352,-3.276196639490081e-05,-3.276196639490081e-05,10.476377889646301,11.267646811846134
4833.3544277,baseline_start,-2.7360448066692697,-2.0000756394078962,-2.6985250087495842,21.481298686609563,-3.2931805435509887e-05,-3.2931805435509887e-05,3.638981108254484,-1.182544509244508
4833.7882302,baseline_start,-7.506238574653253,-9.60560532721911,-10.743546793151381,-12.754205641392247,-3.4822311135940254e-05,-3.4822311135940254e-05,-13.324323096430362,-11.914151307410975
4834.194334,baseline_start,4.128331342733873,1.1149667824802236,1.585754216406258,3.8881984484864347,-3.226344688300742e-05,-3.226344688300742e-05,7.716465941837669,5.878392280901608
4834.557483799999,baseline_start,-2.501567930827605,5.618140820483404,-7.535232570109201,-20.44253149904236,-3.457677576079732e-05,-3.457677576079732e-05,-14.453069551177578,-9.617003791554453
4834.929614799999,baseline_start,6.924394646690871,11.804120104170124,5.9628202070230145,11.45754811166313,-3.46086235367693e-05,-3.46086235367693e-05,5.641571243761973,7.626566079062286
4835.348362,baseline_start,0.6383232030548243,3.1538485429214234,2.8874101302872077,4.464157169422521,-3.673395531222923e-05,-3.673395531222923e-05,8.15448125362218,4.922229774562311
4835.825506799999,baseline_start,0.5191124527405009,-2.9891698359433576,-4.674550329325939,-120.69352751699455,-3.580411430448294e-05,-3.580411430448294e-05,7.603979891071049,5.505113848993915
4836.2203463999995,baseline_start,1.2952495087774878,-0.9912811237340975,-0.8783101630010606,32.86915569620575,-3.3818257179518696e-05,-3.3818257179518696e-05,-11.150554212122643,-9.931903716520992
4836.526160099999,baseline_start,2.710211321033512,0.17007711853011642,1.9164149588314103,-32.34457668469082,-3.928792375518242e-05,-3.928792375518242e-05,5.776193779196092,5.831064239508578
4836.9144544,baseline_start,4.688397009180335,14.140693068467044,8.721446027707316,18.880004190269688,-3.648831170721678e-05,-3.648831170721678e-05,5.530331527934322,6.460618622855691
4837.2893563,baseline_start,-0.016657391215630923,-0.7107476660908105,-1.9920513784213654,-2.4455391267137827,-3.511169052217156e-05,-3.511169052217156e-05,6.74632786961547,4.607752266517764
4837.7046651,baseline_start,1.3214105127872244,4.265773519082813,-4.584798038341432,-0.23520812215352294,-3.713730075105559e-05,-3.713730075105559e-05,-11.200499666764244,-7.350270499461658
4838.1719794,baseline_start,4.595139107754221,0.4747830893570608,4.180426230343073,-0.20754673962659353,-3.3349676414218266e-05,-3.3349676414218266e-05,-0.7260476533247129,1.0642275353875448
4838.444415,baseline_start,1.0968740917928699,-2.351490234972516,4.758530170810445,-5.9383462697465745,-3.5792406379187014e-05,-3.5792406379187014e-05,5.298139299715331,4.792686203780249
4838.8410114,baseline_start,1.8865251716943021,-0.7463558102685965,4.099740233291868,18.392400849873525,-3.466514863248449e-05,-3.466514863248449e-05,1.314557497459191,-3.9758005053136003
4839.2200143,baseline_start,2.7133190689910407,3.9457267809530094,7.904266318302234,1.1718831573529656,-3.415125229366822e-05,-3.415125229366822e-05,7.566571161142292,3.4584023180350414
4839.6258560999995,baseline_start,-2.809013270100877,-5.400845914684396,-3.0749713380473622,-0.023201048820965298,-3.2769812605693005e-05,-3.2769812605693005e-05,-3.5352080668335475,-4.760586461905859
4840.059347699999,baseline_start,0.22431722043484115,3.625366951709111,-1.3980986981096066,-3.867165249894782,-3.3699519917718135e-05,-3.3699519917718135e-05,5.652887190270121,4.577728874773584
4840.3888449,baseline_start,-6.866776432171719,-6.542284845279482,-12.767419435655029,-9.592844969884794,-3.257810112700099e-05,-3.257810112700099e-05,-9.125475445133816,-6.86565579032731
4840.790393199999,baseline_start,-6.724201176724819,-5.232239342258708,-4.555962261290006,-7.018353713820403,-3.645285414677346e-05,-3.645285414677346e-05,-1.2679540046374314,-2.57913906666181
