timestamp,label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
9513.137318700008,baseline,-82737.75,-153159.421875,-72643.9296875,36120.6875,-375000.03125,-375000.03125,-125968.34375,-97255.296875
9513.2477858,baseline,-81853.5625,-151998.296875,-72651.8828125,39531.83203125,-375000.03125,-375000.03125,-125577.59375,-96192.203125
9513.300827500005,baseline,-82899.0859375,-152546.265625,-73389.046875,34387.0859375,-375000.03125,-375000.03125,-129732.2890625,-97970.015625
9513.388893800004,baseline,-83422.6953125,-153289.375,-73370.8515625,32639.580078125,-375000.03125,-375000.03125,-129667.5625,-98543.0234375
9513.454399200004,baseline,-82612.71875,-153115.03125,-72545.625,36924.05078125,-375000.03125,-375000.03125,-125313.4453125,-97002.2734375
9513.548509300008,baseline,-81680.3828125,-152414.96875,-72154.2890625,41388.72265625,-375000.03125,-375000.03125,-122630.9609375,-95555.0
9513.6202714,baseline,-83115.9453125,-152721.546875,-73513.9453125,33647.01953125,-375000.03125,-375000.03125,-130177.3125,-98243.9140625
9513.696102400005,baseline,-83421.7109375,-153371.5,-73322.703125,33007.89453125,-375000.03125,-375000.03125,-129166.8828125,-98430.2421875
9513.783815100003,baseline,-82487.0546875,-153072.390625,-72469.765625,37768.45703125,-375000.03125,-375000.03125,-124661.125,-96729.8046875
9513.866120500006,baseline,-81641.0390625,-152323.6875,-72198.234375,41626.9921875,-375000.03125,-375000.03125,-122717.421875,-95488.5234375
9513.959756700007,baseline,-82035.015625,-152120.203125,-72833.9609375,38981.484375,-375000.03125,-375000.03125,-126157.21875,-96432.9765625
9514.023100900002,baseline,-83105.078125,-152729.203125,-73521.1015625,33866.06640625,-375000.03125,-375000.03125,-130081.9609375,-98188.0390625
9514.095064900002,baseline,-83507.453125,-153419.546875,-73393.25,32830.59765625,-375000.03125,-375000.03125,-129395.09375,-98515.265625
9514.167254300004,baseline,-82583.2578125,-153137.78125,-72553.359375,37463.625,-375000.03125,-375000.03125,-124914.015625,-96854.171875
9514.260654400006,baseline,-81710.953125,-152401.609375,-72219.8671875,41538.75,-375000.03125,-375000.03125,-122713.3984375,-95545.4765625
9514.3401102,baseline,-82885.0078125,-152548.375,-73436.1640625,35017.40234375,-375000.03125,-375000.03125,-129393.0390625,-97821.828125
9514.378799300002,baseline,-83599.8125,-153360.40625,-73590.078125,32378.736328125,-375000.03125,-375000.03125,-130132.1171875,-98700.4296875
9514.476318100003,baseline,-82879.28125,-153278.25,-72754.7890625,36145.62890625,-375000.03125,-375000.03125,-126006.9296875,-97316.9453125
9514.543179400003,baseline,-81869.5625,-152577.65625,-72197.5625,40941.8671875,-375000.03125,-375000.03125,-122820.1953125,-95742.890625
9514.6192141,baseline,-81658.515625,-152168.390625,-72299.171875,41383.8515625,-375000.03125,-375000.03125,-123397.140625,-95606.8125
9514.682047100005,baseline,-82456.0703125,-152300.578125,-73171.0234375,37369.4765625,-375000.03125,-375000.03125,-127591.84375,-97013.453125
9514.753668100004,baseline,-83499.5390625,-153090.40625,-73700.046875,32846.06640625,-375000.03125,-375000.03125,-130520.7265625,-98557.8203125
9514.835459500006,baseline,-83427.2578125,-153500.421875,-73282.4296875,33933.87890625,-375000.03125,-375000.03125,-128208.75,-98158.7578125
9514.909704400006,baseline,-82359.109375,-152992.8125,-72470.03125,38880.72265625,-375000.03125,-375000.03125,-123985.4375,-96442.546875
9514.979316400002,baseline,-81725.4375,-152239.515625,-72358.2265625,41290.95703125,-375000.03125,-375000.03125,-123361.9140625,-95647.0
9515.085940900004,baseline,-82393.53125,-152302.09375,-73078.625,37665.7734375,-375000.03125,-375000.03125,-127285.984375,-96895.9296875
9515.142626900004,baseline,-83435.9296875,-153070.8125,-73618.421875,33208.34375,-375000.03125,-375000.03125,-130295.6484375,-98428.671875
9515.228081100007,baseline,-83488.1875,-153539.890625,-73309.4296875,33842.73046875,-375000.03125,-375000.03125,-128379.96875,-98212.3125
9515.3065322,baseline,-82510.1640625,-153119.328125,-72539.453125,38519.7890625,-375000.03125,-375000.03125,-124218.515625,-96587.515625
9515.400732800004,baseline,-81809.75,-152352.84375,-72394.9765625,41189.703125,-375000.03125,-375000.03125,-123318.9921875,-95717.40625
9515.469049500003,baseline,-82390.984375,-152325.65625,-73046.34375,37915.12890625,-375000.03125,-375000.03125,-127042.3515625,-96828.0234375
9515.551798500006,baseline,-83436.1953125,-153048.46875,-73682.296875,33357.33984375,-375000.03125,-375000.03125,-130321.9296875,-98397.921875
9515.623563900008,baseline,-83615.90625,-153580.4375,-73519.890625,33476.921875,-375000.03125,-375000.03125,-128853.15625,-98373.0625
9515.7064989,baseline,-81828.078125,-152258.78125,-72503.421875,41024.79296875,-375000.03125,-375000.03125,-123749.265625,-95775.296875
9515.796953700004,baseline,-82554.8671875,-152388.515625,-73177.7734375,37208.94921875,-375000.03125,-375000.03125,-127702.9296875,-97076.0390625
9515.857413000003,baseline,-83571.46875,-153200.28125,-73717.484375,32938.69140625,-375000.03125,-375000.03125,-130449.0703125,-98541.640625
9515.947671000004,baseline,-83474.1484375,-153574.71875,-73300.3515625,34123.01953125,-375000.03125,-375000.03125,-128087.875,-98116.2890625
9516.019763100006,baseline,-82387.140625,-153039.96875,-72420.140625,39072.546875,-375000.03125,-375000.03125,-123840.4609375,-96413.3515625
9516.0988102,baseline,-82707.9765625,-152498.53125,-73193.8671875,36506.56640625,-375000.03125,-375000.03125,-128171.9140625,-97297.2265625
9516.177109700002,baseline,-83733.703125,-153375.078125,-73809.078125,32562.109375,-375000.03125,-375000.03125,-130540.171875,-98706.2421875
