subject,phase,t_start,log_theta_region,log_alpha_region,log_ratio
1,baseline_eyes_open,67.95931869778134,1.2537732838297106,1.0936416186407636,0.16013166518894706
1,baseline_eyes_open,68.95872044333694,3.093636225781136,2.5118292593585134,0.5818069664226226
1,baseline_eyes_open,69.95812218889256,1.9332277692126578,1.525308037363642,0.40791973184901575
1,baseline_eyes_open,70.95752393444816,2.4360352886832515,1.6244303389940473,0.8116049496892042
1,baseline_eyes_open,71.95692568000376,2.355877364756123,1.6497868693952222,0.7060904953609008
1,baseline_eyes_open,72.95632742555938,2.1492786334919978,2.29143699655533,-0.14215836306333207
1,baseline_eyes_open,73.95572917111498,3.1129332530595217,1.8457093699893232,1.2672238830701985
1,baseline_eyes_open,74.9551309166706,2.5222616831357407,2.5147836887028396,0.007477994432901092
1,baseline_eyes_open,75.9545326622262,1.3252485569893604,1.511106628660776,-0.18585807167141555
1,baseline_eyes_open,76.95393440778182,1.7271624028727206,0.8414051679740268,0.8857572348986938
1,baseline_eyes_open,77.95333615333742,3.2104063335570387,2.764159696499912,0.44624663705712697
1,baseline_eyes_open,78.95273789889302,1.680965802131336,1.7229195862144318,-0.04195378408309569
1,baseline_eyes_open,79.95213964444864,0.8239321012604505,1.5491381578567192,-0.7252060565962687
1,baseline_eyes_open,80.95154139000424,1.020653784116195,1.5152820327447711,-0.49462824862857624
1,baseline_eyes_open,81.95094313555985,2.3432607261634075,1.753481699284282,0.5897790268791254
1,baseline_eyes_open,82.95034488111546,1.022524915216369,1.2620278614367249,-0.23950294622035595
1,baseline_eyes_open,83.94974662667106,2.761435262537629,1.4586017789317978,1.3028334836058313
1,baseline_eyes_open,84.94914837222667,2.666166190491316,0.6718376360551058,1.9943285544362102
1,baseline_eyes_open,85.94855011778228,3.261002528814338,1.7260483574936962,1.5349541713206418
1,baseline_eyes_open,86.94795186333789,4.287175244249205,1.2736521528106917,3.013523091438514
1,baseline_eyes_open,87.9473536088935,3.903024698111959,1.9702277513498672,1.932796946762092
1,baseline_eyes_closed,0.0,1.8497996501739722,1.6167032790616547,0.2330963711123175
1,baseline_eyes_closed,0.9989906513538156,2.12394367095076,1.4605802684716014,0.6633634024791586
1,baseline_eyes_closed,1.9979813027076312,2.2457032017368057,0.8993381885682737,1.346365013168532
1,baseline_eyes_closed,2.996971954061447,2.109139426740647,1.5122807944929197,0.5968586322477274
1,baseline_eyes_closed,3.9959626054152624,2.025958772143856,1.3058796437478628,0.7200791283959933
1,baseline_eyes_closed,4.994953256769079,2.7351867620945765,2.49088421670403,0.2443025453905463
1,baseline_eyes_closed,5.993943908122894,2.22948630644689,2.0295529252601705,0.19993338118671966
1,baseline_eyes_closed,6.992934559476709,2.02608792146915,2.1865630786513166,-0.16047515718216676
1,baseline_eyes_closed,7.991925210830525,1.8135994888585056,1.8699380050279741,-0.0563385161694685
1,baseline_eyes_closed,8.990915862184341,2.4401171549007095,1.6119221702162985,0.828194984684411
1,baseline_eyes_closed,9.989906513538157,2.0793188298478538,1.8310619001861566,0.2482569296616972
1,baseline_eyes_closed,10.988897164891972,2.1554730911406614,1.7886134055096718,0.3668596856309896
1,baseline_eyes_closed,11.987887816245788,1.73991478665748,1.896899370255319,-0.15698458359783896
1,baseline_eyes_closed,12.986878467599603,1.8883717875639643,0.9669981241663121,0.9213736633976521
1,baseline_eyes_closed,13.985869118953419,1.550619872574204,1.6282744499394897,-0.07765457736528569
1,baseline_eyes_closed,14.984859770307235,1.7497210791646127,1.7573406197212786,-0.007619540556665916
1,baseline_eyes_closed,15.98385042166105,1.678056125459382,2.110618843373848,-0.4325627179144662
1,baseline_eyes_closed,16.982841073014868,2.0573761710084093,2.2392533995290997,-0.18187722852069044
1,baseline_eyes_closed,17.981831724368682,1.40397328889434,1.5603277295261473,-0.15635444063180737
1,baseline_eyes_closed,18.980822375722497,1.78282751886733,2.3143918697781003,-0.5315643509107704
1,baseline_eyes_closed,19.979813027076315,1.5645675800160699,2.0882639414731754,-0.5236963614571055
1,baseline_eyes_closed,20.97880367843013,1.691648947362756,2.093115888077543,-0.40146694071478706
1,baseline_eyes_closed,21.977794329783944,1.9003130933185324,2.021063279745778,-0.12075018642724555
1,baseline_eyes_closed,22.97678498113776,1.637066363437959,3.110687608912883,-1.4736212454749242
1,baseline_eyes_closed,23.975775632491576,1.6169067794269179,3.096989331660407,-1.480082552233489
1,baseline_eyes_closed,24.97476628384539,1.5810636515609506,1.544082827832715,0.036980823728235634
1,baseline_eyes_closed,25.973756935199205,1.212563640900683,3.3966114081116956,-2.1840477672110126
1,baseline_eyes_closed,26.972747586553023,1.2404837319052133,2.20781301393399,-0.9673292820287769
1,baseline_eyes_closed,27.971738237906838,1.0670396348573228,3.3846678453281025,-2.3176282104707795
1,baseline_eyes_closed,28.970728889260652,0.9679534094320003,2.1691891738275313,-1.201235764395531
1,baseline_eyes_closed,29.96971954061447,1.1376298926818988,1.544167670408248,-0.40653777772634925
1,baseline_eyes_closed,30.968710191968285,1.7935808699163471,3.3132967778119897,-1.5197159078956426
1,baseline_eyes_closed,31.9677008433221,2.1651360753451647,1.8407709019301735,0.32436517341499127
1,baseline_eyes_closed,32.96669149467591,1.418593835843602,1.7880159171411105,-0.3694220812975084
1,baseline_eyes_closed,33.965682146029735,0.9644437716263717,2.5432933381382234,-1.5788495665118516
1,baseline_eyes_closed,34.96467279738355,0.06191486914855807,2.453095565388116,-2.391180696239558
1,baseline_eyes_closed,35.963663448737364,2.40135139981852,2.6802212056930492,-0.27886980587452914
1,baseline_eyes_closed,36.96265410009118,2.2256150544390048,2.277896674445679,-0.052281620006674245
1,baseline_eyes_closed,37.96164475144499,0.8909590273511601,2.4782315599123956,-1.5872725325612356
1,baseline_eyes_closed,38.96063540279881,1.572849304212175,1.4144222607043782,0.1584270435077968
1,baseline_eyes_closed,39.95962605415263,1.5951601526964836,2.2715890454554146,-0.676428892758931
1,baseline_eyes_closed,40.958616705506444,1.715287359387318,3.1120718424732945,-1.3967844830859766
1,baseline_eyes_closed,41.95760735686026,1.4198315169198228,2.1716189324331823,-0.7517874155133595
1,baseline_eyes_closed,42.95659800821407,1.1039246460791994,1.7748830426134967,-0.6709583965342973
1,baseline_eyes_closed,43.95558865956789,1.956030006772813,2.3495159274536626,-0.39348592068084964
1,baseline_eyes_closed,44.9545793109217,2.4600095685249532,2.525474100415438,-0.06546453189048496
1,baseline_eyes_closed,45.95356996227552,3.2083575919676064,2.2339525649501657,0.9744050270174407
1,baseline_eyes_closed,46.95256061362934,2.9374492101644036,3.257336382330962,-0.3198871721665584
1,baseline_eyes_closed,47.95155126498315,3.4416219601111337,2.7017133448936335,0.7399086152175003
1,baseline_eyes_closed,48.95054191633697,2.265597877389478,2.4936126332151147,-0.22801475582563668
1,baseline_eyes_closed,49.94953256769078,1.5533704274476292,2.8558585298878074,-1.3024881024401782
1,baseline_eyes_closed,50.948523219044596,1.7151040217628566,2.577954714910669,-0.8628506931478124
1,baseline_eyes_closed,51.94751387039841,1.4076957476619858,3.1319293767199174,-1.7242336290579316
1,baseline_eyes_closed,52.94650452175223,1.5288276174722115,2.7587703552782314,-1.22994273780602
1,baseline_eyes_closed,53.945495173106046,2.2512767586635083,2.6956458138550548,-0.44436905519154646
1,baseline_eyes_closed,54.94448582445986,1.9863226019005502,2.608954204702528,-0.6226316028019778
1,baseline_eyes_closed,55.943476475813675,1.3754273238605912,2.131663536418812,-0.7562362125582209
1,baseline_eyes_closed,56.94246712716749,1.5317312708062971,1.1045135710730036,0.4272176997332935
1,baseline_eyes_closed,57.941457778521304,0.8649820635575827,1.2708743477580484,-0.40589228420046575
1,baseline_eyes_closed,58.940448429875126,1.5444739246120915,2.668514971578292,-1.1240410469662006
1,baseline_eyes_closed,59.93943908122894,1.8224512942895952,2.6519795830053696,-0.8295282887157744
1,baseline_eyes_closed,60.938429732582755,1.2687411155057757,2.173986450012672,-0.9052453345068965
1,baseline_eyes_closed,61.93742038393657,1.3715600290021575,1.3848671106475265,-0.01330708164536909
1,baseline_eyes_closed,62.936411035290384,1.633984252693297,2.4404473438416745,-0.8064630911483774
1,baseline_eyes_closed,63.9354016866442,2.0888583267157785,2.7991870176067977,-0.7103286908910191
1,baseline_eyes_closed,64.93439233799802,1.5034899657200935,1.6729353496252994,-0.16944538390520592
1,baseline_eyes_closed,65.93338298935183,1.059283901668037,2.0163999012433074,-0.9571159995752703
1,baseline_eyes_closed,66.93237364070565,0.7779256969569395,2.640767179519355,-1.8628414825624153
1,baseline_eyes_closed,67.93136429205947,1.126453822587273,3.081538516307822,-1.955084693720549
1,baseline_eyes_closed,68.93035494341328,1.5559116978822674,1.3992651722714102,0.15664652561085712
1,baseline_eyes_closed,69.9293455947671,2.108789257509347,3.392978529221685,-1.284189271712338
1,baseline_eyes_closed,70.9283362461209,2.273029330985854,2.7754826980973246,-0.5024533671114706
1,baseline_eyes_closed,71.92732689747473,3.960101243521247,2.3881475343193515,1.5719537092018956
1,baseline_eyes_closed,72.92631754882854,2.999026184384512,2.6090100832882066,0.39001610109630525
1,baseline_eyes_closed,73.92530820018236,2.715549137091484,2.670032395169528,0.04551674192195598
1,baseline_eyes_closed,74.92429885153618,3.1710095667361915,2.534364220402716,0.6366453463334754
1,baseline_eyes_closed,75.92328950288999,2.6354931267726847,2.51522624219395,0.12026688457873469
1,baseline_eyes_closed,76.92228015424381,3.32688526947237,2.198319433333027,1.1285658361393431
1,baseline_eyes_closed,77.92127080559762,2.3114325096773247,2.7631525632108533,-0.4517200535335286
1,baseline_eyes_closed,78.92026145695144,1.7596947333672217,2.344356153871988,-0.5846614205047662
1,baseline_eyes_closed,79.91925210830526,1.8331351386383998,2.2403372054071475,-0.4072020667687477
1,baseline_eyes_closed,80.91824275965907,1.8952184702188337,2.2130066802363992,-0.3177882100175655
1,baseline_eyes_closed,81.91723341101289,2.21929039521882,2.8079565249513436,-0.5886661297325237
1,baseline_eyes_closed,82.9162240623667,2.9048646128671405,3.1541735559953783,-0.24930894312823781
1,baseline_eyes_closed,83.91521471372052,2.117404206039686,3.407841252214182,-1.290437046174496
1,baseline_eyes_closed,84.91420536507432,3.512666257794566,2.8550063092753124,0.6576599485192536
1,baseline_eyes_closed,85.91319601642815,3.7403487534998234,2.0114873649151495,1.728861388584674
1,baseline_eyes_closed,86.91218666778197,3.0176239842479142,2.948991679618562,0.06863230462935244
1,baseline_eyes_closed,87.91117731913577,2.217194303331886,2.744531730103317,-0.5273374267714313
1,low_cognitive_load,0.0,3.9418051880772396,1.9311283307981835,2.010676857279056
1,low_cognitive_load,0.9994634401377502,3.2102844482637294,1.748320358236515,1.4619640900272144
1,low_cognitive_load,1.9989268802755005,3.318455879799585,1.3092247427336101,2.009231137065975
1,low_cognitive_load,2.9983903204132507,2.460993248418039,1.4791505931514897,0.9818426552665491
1,low_cognitive_load,3.997853760551001,1.4154217095542123,1.4992755793139603,-0.08385386975974796
1,low_cognitive_load,4.997317200688751,1.3021826655530668,1.1746964024936828,0.12748626305938404
1,low_cognitive_load,5.996780640826501,0.7948088179155176,1.3413306269807872,-0.5465218090652696
1,low_cognitive_load,6.996244080964251,0.7441897638688841,1.8725136791144976,-1.1283239152456135
1,low_cognitive_load,7.995707521102002,2.0544778846355976,2.1743939576718336,-0.11991607303623608
1,low_cognitive_load,8.995170961239753,2.1828267839044226,1.427547959808826,0.7552788240955965
1,low_cognitive_load,9.994634401377501,2.0203230797247613,1.6420237661950374,0.3782993135297239
1,low_cognitive_load,10.994097841515252,1.5987044348379615,1.304978555967806,0.29372587887015555
1,low_cognitive_load,11.993561281653003,1.255864343109073,1.6104245894586686,-0.3545602463495956
1,low_cognitive_load,12.993024721790754,1.5039982301766182,2.0023470205371967,-0.49834879036057855
1,low_cognitive_load,13.992488161928502,1.8473106180725,1.9261166568554113,-0.07880603878291126
1,low_cognitive_load,14.991951602066253,1.3294959213453765,0.7319751021256619,0.5975208192197147
1,low_cognitive_load,15.991415042204004,1.3217246345989773,1.4152432687389596,-0.09351863413998229
1,low_cognitive_load,16.990878482341753,0.9684603259321296,1.2525183724385027,-0.2840580465063731
1,low_cognitive_load,17.990341922479505,1.718976458898023,2.1922322750444,-0.4732558161463769
1,low_cognitive_load,18.989805362617254,1.565385849732906,1.3952735873736481,0.17011226235925792
1,low_cognitive_load,19.989268802755003,1.6088216694327706,1.4867810859619475,0.12204058347082314
1,low_cognitive_load,20.988732242892755,1.4342882648370259,1.9018129698952115,-0.46752470505818566
1,low_cognitive_load,21.988195683030504,2.192378635910152,1.6565171315765754,0.5358615043335764
1,low_cognitive_load,22.987659123168257,1.5933084114643474,1.8998987503750717,-0.3065903389107243
1,low_cognitive_load,23.987122563306006,0.758265105865847,1.477840394650503,-0.719575288784656
1,low_cognitive_load,24.986586003443755,2.3276437326663704,1.5380884307043836,0.7895553019619868
1,low_cognitive_load,25.986049443581507,1.954832099753921,1.2584979039296798,0.6963341958242413
1,low_cognitive_load,26.985512883719256,2.1548784399190244,1.0237072300973462,1.1311712098216782
1,low_cognitive_load,27.984976323857005,1.1013677332323635,1.196857584748541,-0.0954898515161775
1,low_cognitive_load,28.984439763994757,2.39702790584693,1.9025416596876887,0.4944862461592412
1,low_cognitive_load,29.983903204132506,1.2597798545403542,1.8620318042037185,-0.6022519496633643
1,low_cognitive_load,30.98336664427026,1.6459549671781966,1.7256767926069116,-0.07972182542871509
1,low_cognitive_load,31.982830084408008,2.659389020162871,2.115282706982383,0.544106313180488
1,low_cognitive_load,32.98229352454576,1.1355087754906255,1.2883034263505346,-0.15279465085990918
1,low_cognitive_load,33.981756964683505,2.151819661966012,1.0893401128829356,1.0624795490830763
1,low_cognitive_load,34.98122040482126,2.4098152959262564,1.9044727704151398,0.5053425255111166
1,low_cognitive_load,35.98068384495901,1.6384973530454745,2.004378967607758,-0.3658816145622834
1,low_cognitive_load,36.980147285096756,1.9310672909869464,2.0961760169360333,-0.16510872594908688
1,low_cognitive_load,37.97961072523451,2.5486226447062843,1.840443559230313,0.7081790854759713
1,low_cognitive_load,38.97907416537226,1.4830920388167634,1.4211025397761663,0.06198949904059714
1,low_cognitive_load,39.978537605510006,2.467690312041141,1.6881339760569827,0.7795563359841584
1,low_cognitive_load,40.97800104564776,1.5588642648610171,1.9003105903836648,-0.34144632552264764
1,low_cognitive_load,41.97746448578551,1.7632749607703928,1.560981465178366,0.2022934955920268
1,low_cognitive_load,42.97692792592326,1.0046436257473605,1.7669709812421273,-0.7623273554947667
1,low_cognitive_load,43.97639136606101,1.583281736127649,2.108800425168022,-0.5255186890403731
1,low_cognitive_load,44.97585480619876,0.7606407068714803,1.1144662124288713,-0.353825505557391
1,low_cognitive_load,45.97531824633651,1.857367260886719,0.8761183719669967,0.9812488889197224
1,low_cognitive_load,46.97478168647426,1.2817163824410451,0.4685077644563036,0.8132086179847415
1,low_cognitive_load,47.97424512661201,1.294473815876522,1.12559607207111,0.1688777438054121
1,low_cognitive_load,48.973708566749764,2.726895083804981,1.2396351277396787,1.4872599560653024
1,low_cognitive_load,49.97317200688751,0.9765361633268538,1.3861747690731256,-0.40963860574627187
1,low_cognitive_load,50.97263544702526,1.0371693559909865,1.4062712232655823,-0.3691018672745958
1,low_cognitive_load,51.972098887163014,2.5151047911645916,1.5187455653156958,0.9963592258488958
1,low_cognitive_load,52.97156232730076,2.1558403628448777,1.6745122470851779,0.4813281157596998
1,low_cognitive_load,53.97102576743851,2.1097947354128253,2.374850931049375,-0.2650561956365496
1,low_cognitive_load,54.970489207576264,1.3598978645485944,2.1123987589776845,-0.7525008944290901
1,low_cognitive_load,55.96995264771401,2.3095958924477764,1.45107095403855,0.8585249384092264
1,low_cognitive_load,56.96941608785176,1.5539954537645793,0.59076658567731,0.9632288680872693
1,low_cognitive_load,57.968879527989515,1.0172087039610347,1.271743185482823,-0.25453448152178826
1,low_cognitive_load,58.96834296812726,1.7684250215218746,1.4589310081762827,0.3094940133455919
1,low_cognitive_load,59.96780640826501,1.3054495202017438,0.43474111688545863,0.8707084033162851
1,low_cognitive_load,60.967269848402765,0.7686709580588627,2.3707953129320347,-1.602124354873172
1,low_cognitive_load,61.96673328854052,1.6472414011342256,1.3781788582292236,0.269062542905002
1,low_cognitive_load,62.96619672867826,1.3633440235276562,0.8373313377106774,0.5260126858169788
1,low_cognitive_load,63.965660168816015,1.5814619556092486,1.6729944866435036,-0.09153253103425496
1,low_cognitive_load,64.96512360895376,1.9240759035978474,1.593505277497525,0.3305706261003225
1,low_cognitive_load,65.96458704909152,1.473245818728765,1.4428974369951524,0.03034838173361254
1,low_cognitive_load,66.96405048922927,1.0481429956032196,1.7959962095675148,-0.7478532139642953
1,low_cognitive_load,67.96351392936701,1.315462139054725,1.213182430926241,0.10227970812848408
1,low_cognitive_load,68.96297736950477,1.716317609446578,1.3145984330101461,0.40171917643643185
1,low_cognitive_load,69.96244080964252,0.9564702967733317,2.0865498279092187,-1.130079531135887
1,low_cognitive_load,70.96190424978026,1.9110035224728483,1.6905052735427504,0.22049824893009795
1,low_cognitive_load,71.96136768991802,1.875897126416156,1.4775173491166724,0.3983797772994835
1,low_cognitive_load,72.96083113005577,1.7892413702388492,1.3413609838079097,0.4478803864309395
1,low_cognitive_load,73.96029457019351,2.0161094405623703,1.3216788430960005,0.6944305974663698
1,low_cognitive_load,74.95975801033127,1.3063538616075465,0.9413339486795874,0.3650199129279591
1,low_cognitive_load,75.95922145046902,2.8258725402460336,2.0524357938112576,0.773436746434776
1,low_cognitive_load,76.95868489060676,1.4405040528399609,1.472396776293013,-0.03189272345305216
1,low_cognitive_load,77.95814833074452,1.3353584589148557,0.8390673948522087,0.496291064062647
1,low_cognitive_load,78.95761177088227,0.5244834854610502,0.6783045329536123,-0.1538210474925621
1,low_cognitive_load,79.95707521102001,1.998491509449592,1.939735257126938,0.058756252322654134
1,low_cognitive_load,80.95653865115777,0.9659813425397802,0.8501793323036985,0.11580201023608172
1,low_cognitive_load,81.95600209129552,1.480346603942435,0.23993397096891886,1.2404126329735161
1,low_cognitive_load,82.95546553143326,2.483828810500527,0.82023702288103,1.663591787619497
1,low_cognitive_load,83.95492897157102,1.492735574490922,1.1180666841589144,0.3746688903320077
1,low_cognitive_load,84.95439241170877,1.4698105725183621,1.3495213789063267,0.12028919361203538
1,low_cognitive_load,85.95385585184653,2.212736257260906,1.7919517306417105,0.4207845266191954
1,low_cognitive_load,86.95331929198427,1.2417764438225303,1.4100734386630027,-0.16829699484047245
1,low_cognitive_load,87.95278273212202,0.3979218178544839,1.4787168152130847,-1.0807949973586009
1,low_cognitive_load,88.95224617225978,0.4412688357155586,1.397482002051503,-0.9562131663359446
1,low_cognitive_load,89.95170961239752,1.7064990598662029,1.119063944703568,0.5874351151626349
1,low_cognitive_load,90.95117305253527,0.46192566955185255,1.2656352236905233,-0.8037095541386707
1,low_cognitive_load,91.95063649267303,1.762148883570055,1.4338589653911598,0.3282899181788952
1,low_cognitive_load,92.95009993281077,1.3554806927732301,1.3308405182179757,0.024640174555254468
1,low_cognitive_load,93.94956337294852,1.5531379561956218,1.1337879792534913,0.4193499769421305
1,low_cognitive_load,94.94902681308628,1.1324252295985249,0.8477437765208896,0.28468145307763526
1,low_cognitive_load,95.94849025322402,1.2402922456084384,1.2892824246370702,-0.048990179028631786
1,low_cognitive_load,96.94795369336177,0.8279994938552037,0.468372952485457,0.35962654136974664
1,low_cognitive_load,97.94741713349953,1.38402730022766,1.1670437812468109,0.2169835189808491
1,low_cognitive_load,98.94688057363727,1.9066527298022062,1.0081482326421773,0.8985044971600289
1,low_cognitive_load,99.94634401377502,1.4428957455992315,1.3891884861661772,0.05370725943305432
1,low_cognitive_load,100.94580745391278,0.898184010526045,1.2941832972058582,-0.3959992866798132
1,low_cognitive_load,101.94527089405052,0.769577486831762,1.8231643634603485,-1.0535868766285865
1,low_cognitive_load,102.94473433418827,2.0015266048415508,1.197150402433382,0.8043762024081687
1,low_cognitive_load,103.94419777432603,1.410462218257922,1.1167028291454684,0.2937593891124537
1,low_cognitive_load,104.94366121446377,2.0682605252650714,1.745682981108042,0.32257754415702933
1,low_cognitive_load,105.94312465460152,3.4062920465701185,1.912177260865586,1.4941147857045325
1,low_cognitive_load,106.94258809473928,4.276335277177598,1.954277134382253,2.3220581427953446
1,low_cognitive_load,107.94205153487702,2.009249965773782,1.5094375153880752,0.49981245038570665
1,low_cognitive_load,108.94151497501477,2.343885880626464,1.206341733479465,1.137544147146999
1,low_cognitive_load,109.94097841515253,2.4201948787189718,1.907470799021742,0.5127240796972297
1,low_cognitive_load,110.94044185529027,2.6244932800875893,1.2743454287288285,1.3501478513587608
1,low_cognitive_load,111.93990529542802,2.324737260304485,1.4344187844709877,0.8903184758334972
1,low_cognitive_load,112.93936873556578,1.7325380152409278,1.4320650147992484,0.30047300044167935
1,low_cognitive_load,113.93883217570352,1.746900057761744,1.6016787428591954,0.14522131490254853
1,low_cognitive_load,114.93829561584127,2.0977152985068908,1.5552634659254254,0.5424518325814653
1,low_cognitive_load,115.93775905597903,1.7008923578865158,1.1204548191448922,0.5804375387416236
1,low_cognitive_load,116.93722249611677,1.144450854358883,1.3255682227023486,-0.1811173683434657
1,low_cognitive_load,117.93668593625452,2.088134064451523,1.2714273353839018,0.8167067290676211
1,low_cognitive_load,118.93614937639228,2.4591517190395273,1.2465475766822414,1.212604142357286
1,low_cognitive_load,119.93561281653002,1.9651558748111817,1.3573782008717148,0.6077776739394669
