timestamp,label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0.0,pre,-105225.3,-188265.1,-113874.7,-134291.9,-375000,-375000,-150668.0,-121671.6
0.004000000000814907,pre,-105226.3,-188252.8,-113876.6,-134212.5,-375000,-375000,-150644.7,-121664.6
0.008000000001629815,pre,-105272.7,-188327.8,-113813.6,-133946.4,-375000,-375000,-150538.5,-121694.3
0.012000000002444722,pre,-105303.0,-188359.8,-113838.1,-134032.7,-375000,-375000,-150579.5,-121725.6
0.01600000000325963,pre,-105291.2,-188341.0,-113935.9,-134344.0,-375000,-375000,-150722.0,-121722.2
0.01999999999679858,pre,-105274.4,-188316.5,-113937.9,-134294.8,-375000,-375000,-150700.9,-121697.2
0.023999999997613486,pre,-105287.6,-188337.9,-113833.0,-133986.0,-375000,-375000,-150557.6,-121703.8
0.027999999998428393,pre,-105287.8,-188360.3,-113787.5,-133935.0,-375000,-375000,-150511.8,-121703.5
0.0319999999992433,pre,-105282.0,-188332.1,-113884.1,-134261.9,-375000,-375000,-150656.3,-121706.9
0.03600000000005821,pre,-105314.1,-188348.5,-114014.9,-134433.3,-375000,-375000,-150782.2,-121732.0
0.040000000000873115,pre,-105389.4,-188432.2,-114017.0,-134226.1,-375000,-375000,-150734.1,-121794.8
0.04400000000168802,pre,-105377.3,-188417.2,-113892.7,-133994.3,-375000,-375000,-150600.3,-121783.3
0.04800000000250293,pre,-105326.7,-188352.6,-113903.7,-134241.4,-375000,-375000,-150684.2,-121763.8
0.05200000000331784,pre,-105287.5,-188313.9,-113930.5,-134323.0,-375000,-375000,-150719.9,-121725.3
0.055999999996856786,pre,-105317.3,-188372.5,-113889.7,-134126.0,-375000,-375000,-150647.0,-121734.8
0.059999999997671694,pre,-105351.9,-188425.6,-113854.3,-133982.0,-375000,-375000,-150586.9,-121760.7
0.0639999999984866,pre,-105330.7,-188400.1,-113896.5,-134193.2,-375000,-375000,-150662.6,-121760.7
0.06799999999930151,pre,-105278.7,-188329.9,-113917.5,-134312.8,-375000,-375000,-150706.3,-121712.6
0.07200000000011642,pre,-105282.9,-188327.3,-113868.3,-134120.3,-375000,-375000,-150619.5,-121702.6
0.07600000000093132,pre,-105296.0,-188350.6,-113774.8,-133875.4,-375000,-375000,-150495.4,-121706.6
0.08000000000174623,pre,-105285.3,-188329.1,-113794.8,-134063.8,-375000,-375000,-150565.3,-121710.1
0.08400000000256114,pre,-105258.8,-188273.4,-113875.7,-134297.1,-375000,-375000,-150676.4,-121690.1
0.08800000000337604,pre,-105279.0,-188314.7,-113888.0,-134196.6,-375000,-375000,-150654.7,-121697.3
0.091999999996915,pre,-105343.0,-188404.3,-113861.3,-134004.8,-375000,-375000,-150593.9,-121743.2
0.0959999999977299,pre,-105373.1,-188426.1,-113919.1,-134177.2,-375000,-375000,-150678.9,-121788.9
0.09999999999854481,pre,-105358.9,-188403.3,-114022.1,-134434.7,-375000,-375000,-150798.6,-121785.3
0.10399999999935972,pre,-105303.4,-188347.6,-113917.2,-134214.3,-375000,-375000,-150670.3,-121725.0
