timestamp,label,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
12277.865514900002,baseline,-117303.3359375,-191190.375,-77017.0,5972.34130859375,-375000.03125,-375000.03125,-148765.875,-254756.140625
12277.952355900004,baseline,-117188.046875,-191030.296875,-77171.3203125,6108.552734375,-375000.03125,-375000.03125,-148862.609375,-255123.296875
12278.030410800004,baseline,-117267.21875,-191238.296875,-77178.515625,6027.5498046875,-375000.03125,-375000.03125,-148816.609375,-260182.515625
12278.124693500007,baseline,-117544.8671875,-191703.125,-76819.546875,5700.5439453125,-375000.03125,-375000.03125,-148489.390625,-264958.375
12278.1938389,baseline,-117305.703125,-191249.609375,-76988.8359375,6025.94091796875,-375000.03125,-375000.03125,-148635.390625,-255592.90625
12278.271716600002,baseline,-117276.0703125,-191196.6875,-77213.0234375,6054.32763671875,-375000.03125,-375000.03125,-148800.34375,-256266.625
12278.351239200005,baseline,-117436.109375,-191480.140625,-77197.3359375,5872.96533203125,-375000.03125,-375000.03125,-148743.5625,-261699.3125
12278.429240800006,baseline,-117666.4609375,-191868.265625,-76852.1796875,5610.10888671875,-375000.03125,-375000.03125,-148429.125,-265181.53125
12278.521742900008,baseline,-117494.578125,-191542.546875,-76864.25,5785.25732421875,-375000.03125,-375000.03125,-148474.90625,-259555.46875
12278.5920216,baseline,-117217.640625,-191119.96875,-76964.0234375,6063.357421875,-375000.03125,-375000.03125,-148555.59375,-255965.640625
12278.670891400005,baseline,-117227.25,-191105.3125,-77201.4453125,6052.13671875,-375000.03125,-375000.03125,-148758.046875,-256569.140625
12278.743919000004,baseline,-117355.28125,-191379.390625,-77183.390625,5929.15771484375,-375000.03125,-375000.03125,-148683.078125,-261995.6875
12278.829836900006,baseline,-117591.8984375,-191778.28125,-76846.859375,5651.0126953125,-375000.03125,-375000.03125,-148377.40625,-265726.34375
12278.9215329,baseline,-117254.4296875,-191183.0,-76939.2578125,6018.74365234375,-375000.03125,-375000.03125,-148493.09375,-257139.828125
12278.988081400004,baseline,-117281.03125,-191171.828125,-77160.9921875,6024.86767578125,-375000.03125,-375000.03125,-148656.484375,-257076.03125
12279.051095300005,baseline,-117437.625,-191422.875,-77310.390625,5904.615234375,-375000.03125,-375000.03125,-148736.015625,-261166.53125
12279.109117500006,baseline,-117700.5703125,-191897.3125,-77008.8671875,5603.89501953125,-375000.03125,-375000.03125,-148448.96875,-266726.8125
12279.188398300008,baseline,-117607.9921875,-191730.578125,-76902.109375,5666.83740234375,-375000.03125,-375000.03125,-148385.359375,-263107.03125
12279.2936938,baseline,-117310.984375,-191261.640625,-77122.859375,5980.8349609375,-375000.03125,-375000.03125,-148566.359375,-259107.625
12279.343045400004,baseline,-117600.3046875,-191640.59375,-77336.6328125,5694.82177734375,-375000.03125,-375000.03125,-148726.625,-262615.46875
12279.429794100004,baseline,-117964.765625,-192223.609375,-77313.3828125,5393.5205078125,-375000.03125,-375000.03125,-148694.578125,-264428.375
12279.501723400006,baseline,-117496.5,-191600.984375,-76999.7421875,5814.9404296875,-375000.03125,-375000.03125,-148399.796875,-261597.078125
12279.584804400009,baseline,-117220.7265625,-191249.03125,-76911.0546875,6039.12841796875,-375000.03125,-375000.03125,-148270.96875,-259922.265625
12279.6663122,baseline,-117761.59375,-191938.671875,-77226.390625,5501.52392578125,-375000.03125,-375000.03125,-148570.203125,-264858.25
