subject,phase,t_start,theta_fz,alpha_pz,log_theta,log_alpha,log_ratio
heberto,high_cognitive_load,144.9885276805548,8.149793675068956,69.47479434517605,2.097992610989858,4.240964015497177,-2.142971404507319
heberto,high_cognitive_load,145.98844856111035,4.676566888978103,89.68035593488855,1.542564270003715,4.496251747699924,-2.953687477696209
heberto,high_cognitive_load,146.9883694416659,4.394126605938822,169.4533409494436,1.4802687869152826,5.132577614290938,-3.6523088273756548
heberto,high_cognitive_load,147.98829032222145,11.813518942717696,105.26122423835255,2.4692445488006762,4.656445110471266,-2.1872005616705894
heberto,high_cognitive_load,148.988211202777,2.4955176771914003,41.04606723946158,0.9144961935295269,3.714695027154519,-2.800198833624992
heberto,high_cognitive_load,149.98813208333254,5.262080820968093,26.434393191143936,1.6605265418631447,3.274665934672443,-1.6141393928092984
heberto,high_cognitive_load,150.9880529638881,17.434666473372374,95.76027516663204,2.858460550226966,4.56184793474843,-1.7033873845214638
heberto,high_cognitive_load,151.98797384444364,4.0607919246708315,47.81120921732375,1.4013780099304656,3.8672601144604792,-2.4658821045300137
heberto,high_cognitive_load,152.98789472499922,2.5930113311465965,248.92612836430465,0.9528198764453969,5.5171561792127735,-4.5643363027673765
heberto,high_cognitive_load,153.98781560555477,5.603311796829836,57.889374398190675,1.7233578152286395,4.058533851298899,-2.3351760360702594
heberto,high_cognitive_load,154.98773648611032,4.16280770447876,59.67628245994901,1.4261897755722923,4.0889346627346335,-2.662744887162341
heberto,high_cognitive_load,155.98765736666587,11.683762176740313,72.56130511155293,2.4582000297086406,4.284431792298278,-1.8262317625896376
heberto,high_cognitive_load,156.98757824722142,2.6671323574755563,15.01415213925231,0.9810038718183086,2.708993232258676,-1.7279893604403673
heberto,high_cognitive_load,157.98749912777697,9.41708830409118,52.861411283470744,2.242525943577641,3.967673607334136,-1.7251476637564949
heberto,high_cognitive_load,158.98742000833252,1.2527633963102407,40.13920529897095,0.22535182832296485,3.69235354494029,-3.4670017166173253
heberto,high_cognitive_load,159.98734088888807,8.199669669653106,240.0905248154794,2.104093869270132,5.481016038956123,-3.376922169685991
heberto,high_cognitive_load,160.98726176944362,2.0032253363199133,98.9998770565756,0.6947585497669374,4.595118608281047,-3.9003600585141096
heberto,high_cognitive_load,161.98718264999917,2.840600566214751,42.56377756987791,1.0440154967941502,3.7510035997853097,-2.7069881029911596
heberto,high_cognitive_load,162.98710353055472,4.968397798234053,53.104258687672605,1.6030974135338811,3.97225712630638,-2.3691597127724986
heberto,high_cognitive_load,163.98702441111027,4.4931878745213165,113.42091935672903,1.5025624441528893,4.731105848325637,-3.2285434041727474
heberto,high_cognitive_load,164.98694529166582,5.152862173647614,43.603488357866446,1.6395523221705337,3.7751371553624486,-2.135584833191915
heberto,high_cognitive_load,165.98686617222137,2.65785403381376,73.84567690254497,0.9775190429869486,4.3019774683681185,-3.3244584253811698
heberto,high_cognitive_load,166.98678705277692,7.224835909975027,101.53506610868881,1.9775245223184459,4.620404217721085,-2.6428796954026392
