timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,label
135564.42455799997,-73733.796875,-150771.59375,-129966.8984375,-134054.703125,-145455.0,-148777.5,-72682.8203125,-94275.5,rightarmflex
135564.42855799996,-77998.15625,-154418.203125,-126459.296875,-129951.296875,-148454.296875,-153839.296875,-72473.296875,-90657.6015625,rightarmflex
135564.43255799994,-74870.15625,-158717.5,-129961.0,-126799.703125,-144496.5,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.43655799993,-72986.359375,-155498.796875,-133990.5,-130521.5,-140993.40625,-153043.5,-81603.3984375,-94979.65625,rightarmflex
135564.44055799991,-70248.1328125,-153587.09375,-130892.703125,-134170.40625,-144490.90625,-148723.296875,-76980.4765625,-97304.34375,rightarmflex
135564.4445579999,-74743.9609375,-150847.203125,-129073.8984375,-130852.0,-148502.796875,-152678.796875,-72431.71875,-93441.203125,rightarmflex
135564.4485579999,-77968.421875,-155445.203125,-126534.6015625,-129103.203125,-145419.09375,-157605.40625,-76416.453125,-90594.84375,rightarmflex
135564.4168628,-73913.59375,-158678.703125,-130927.0,-126955.703125,-143593.90625,-154127.40625,-81585.5625,-94097.171875,rightarmflex
135564.42086279998,-70180.59375,-154531.0,-133935.796875,-131468.296875,-141066.5,-151994.40625,-78092.03125,-97407.7265625,rightarmflex
135564.42486279996,-73733.796875,-150771.59375,-129966.8984375,-134054.703125,-145455.0,-148777.5,-75883.7734375,-94275.5,rightarmflex
135564.42886279995,-77998.15625,-154418.203125,-126459.296875,-129951.296875,-148454.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.4328627999,-77717.328125,-158717.5,-129961.0,-126799.703125,-144496.5,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.43686279992,-72986.359375,-158412.203125,-133990.5,-130521.5,-140993.40625,-153043.5,-81603.3984375,-94979.65625,rightarmflex
135564.4408627999,-70248.1328125,-153587.09375,-133670.5,-134170.40625,-144490.90625,-148723.296875,-76980.4765625,-97304.34375,rightarmflex
135564.4448627999,-74743.9609375,-150847.203125,-129073.8984375,-133735.40625,-148502.796875,-152678.796875,-72431.71875,-93441.203125,rightarmflex
135564.44886279988,-77968.421875,-155445.203125,-126534.6015625,-129103.203125,-148179.59375,-157605.40625,-76416.453125,-90594.84375,rightarmflex
135564.4171875,-73913.59375,-158678.703125,-130927.0,-126955.703125,-143593.90625,-157331.09375,-81585.5625,-94097.171875,rightarmflex
135564.42118749995,-70180.59375,-154531.0,-133935.796875,-131468.296875,-141066.5,-151994.40625,-81343.40625,-97407.7265625,rightarmflex
135564.42518749996,-73733.796875,-150771.59375,-129966.8984375,-134054.703125,-145455.0,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.42918749995,-75711.390625,-154418.203125,-126459.296875,-129951.296875,-148454.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.43318749993,-77717.328125,-156428.59375,-129961.0,-126799.703125,-144496.5,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.43718749992,-72986.359375,-158412.203125,-131859.09375,-130521.5,-140993.40625,-153043.5,-81603.3984375,-94979.65625,rightarmflex
135564.4411874999,-70248.1328125,-153587.09375,-133670.5,-132352.5,-144490.90625,-148723.296875,-76980.4765625,-97304.34375,rightarmflex
135564.4451874999,-74743.9609375,-150847.203125,-129073.8984375,-133735.40625,-146376.296875,-152678.796875,-72431.71875,-93441.203125,rightarmflex
135564.44918749988,-77968.421875,-155445.203125,-126534.6015625,-129103.203125,-148179.59375,-154952.296875,-76416.453125,-90594.84375,rightarmflex
135564.4174872,-73913.59375,-158678.703125,-130927.0,-126955.703125,-143593.90625,-157331.09375,-78767.859375,-94097.171875,rightarmflex
135564.4214872,-70180.59375,-154531.0,-133935.796875,-131468.296875,-141066.5,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42548719997,-70560.703125,-150771.59375,-129966.8984375,-134054.703125,-145455.0,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.42948719996,-75711.390625,-151177.5,-126459.296875,-129951.296875,-148454.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.43348719997,-77717.328125,-156428.59375,-126869.6015625,-126799.703125,-144496.5,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.43748719993,-72986.359375,-158412.203125,-131859.09375,-127352.5,-140993.40625,-153043.5,-81603.3984375,-94979.65625,rightarmflex
135564.44148719992,-70248.1328125,-153587.09375,-133670.5,-132352.5,-141394.5,-148723.296875,-76980.4765625,-97304.34375,rightarmflex
135564.4454871999,-74743.9609375,-150847.203125,-129073.8984375,-133735.40625,-146376.296875,-149127.5,-72431.71875,-93441.203125,rightarmflex
135564.4494871999,-77968.421875,-155445.203125,-126534.6015625,-129103.203125,-148179.59375,-154952.296875,-72794.890625,-90594.84375,rightarmflex
135564.4177972,-73913.59375,-158678.703125,-130927.0,-126955.703125,-143593.90625,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.4217972,-72112.359375,-154531.0,-133935.796875,-131468.296875,-141066.5,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42579719998,-70560.703125,-152710.09375,-129966.8984375,-134054.703125,-145455.0,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.42979719996,-75711.390625,-151177.5,-128263.0,-129951.296875,-148454.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.43379719995,-77717.328125,-156428.59375,-126869.6015625,-128335.5,-144496.5,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.4377971999,-72986.359375,-158412.203125,-131859.09375,-127352.5,-142785.796875,-153043.5,-81603.3984375,-94979.65625,rightarmflex
135564.44179719992,-70248.1328125,-153587.09375,-133670.5,-132352.5,-141394.5,-151005.90625,-76980.4765625,-97304.34375,rightarmflex
135564.4457971999,-74743.9609375,-150847.203125,-129073.8984375,-133735.40625,-146376.296875,-149127.5,-74856.171875,-93441.203125,rightarmflex
