timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
171495.9590067999,high_load,high_cognitive_load,,-9.063211623111773,-16.76129391042666,-6.8473545215806375,-7.67095573439439,-5.825480810763793,-1.5231074687161523,-7.431962984494032,-1.374080582664248
171495.96184449995,high_load,high_cognitive_load,,-6.012640604480737,-6.308890855856575,8.308165411696912,-9.433728516869792,-3.538040899363032,-7.76553688596838,-8.273346003523576,-1.0239330797349286
171495.98184449988,high_load,high_cognitive_load,,-7.131926092123911,6.719511295892444,2.72087254083798,-6.422609490230156,2.744753143474554,3.74657863495588,8.892407655049986,9.888122035659908
171495.99845839993,high_load,high_cognitive_load,,7.334214838223009,13.00841561247528,4.8115204300422185,8.875386981750715,-2.30584063768228,12.609407621906247,6.642312315957982,-2.9578940512334766
171496.0148454,high_load,high_cognitive_load,,-0.45411514570352124,-0.0688468674910017,1.0511440788582123,-4.301403988997028,-9.018500876175901,-1.5571455180297449,-11.418105657220373,-11.593731863073154
171496.03484539993,high_load,high_cognitive_load,,-11.755010528634083,-12.483623443699623,-0.7636181917180512,-7.833647399448261,-0.9046279510307842,-6.127024597136898,-9.78433923089008,-3.7870415755753744
171496.06776109998,high_load,high_cognitive_load,,-14.110322400391071,-19.048488978549468,-13.716194084395365,-12.174402951706329,-3.101232535507002,-3.2365661617757646,0.6821272968659219,0.8596175392080492
171496.08776109992,high_load,high_cognitive_load,,-0.1161874195943237,-5.014083001667128,8.2121446173191,2.0466575833052607,2.0505387182180166,-1.960306732660172,5.440960309809924,1.5026978700026714
171496.10785079998,high_load,high_cognitive_load,,-8.989360674542935,-3.265275497394773,-4.780662583503165,-11.322096203958813,-2.817336072240161,-8.108991380835512,-5.560605952786591,5.447948493065941
171496.1278507999,high_load,high_cognitive_load,,4.441704788228866,-4.915799965146561,-9.181636838482621,-6.1934701722835,-4.537351977825417,-4.709484724959834,-2.572792248020601,-4.691059938540039
171496.18562749994,high_load,high_cognitive_load,,-19.142766218003118,-10.601371955738882,-4.66994708201799,-8.114212110145639,5.814013089309194,-1.3818063469901594,-0.12342878005112559,2.5436537710365927
171496.20562749988,high_load,high_cognitive_load,,-10.851772623509872,-22.226922461995354,-9.398665737789669,-2.3916794433099358,1.534184622785827,-1.4525864635850632,-0.13253924170892642,3.5854573194783943
171496.20338359993,high_load,high_cognitive_load,,-4.393289460502479,-11.219091890391475,-9.35069719993907,-3.6087983603706633,-6.952294560838244,-4.8974043577477335,-9.847368282294202,-9.368119135154553
171496.2013119,high_load,high_cognitive_load,,2.9544355706484673,-6.21866689348083,-5.763344648396729,-8.637736184496365,-7.589631159917931,-5.9815972369347845,-7.498801276513606,-14.789322133140638
171496.22131189992,high_load,high_cognitive_load,,-2.4999946962566137,-0.9012154234669254,-8.396889530865936,-6.06911556708563,-6.15113182609898,-8.130227217211903,-5.175434201074263,-3.5576927302010666
171496.24139719998,high_load,high_cognitive_load,,-3.856311239188514,-20.59362515243304,-17.764412689133447,-8.479373345331,-12.282344477620653,-12.599575195955442,-18.20307449700381,-13.416028440561163
171496.2613971999,high_load,high_cognitive_load,,3.988291520808042,1.6207143142668008,-6.321879741805268,-2.7188296360348483,-3.6583964587739652,-11.246430505534118,-9.540798784741478,-11.069199042495816
171496.28851849996,high_load,high_cognitive_load,,6.087432268344709,16.235794357486743,4.044654850745635,5.421898691195351,6.367057531709369,4.700170966600429,16.490172266138327,6.48349553686314
171496.3085184999,high_load,high_cognitive_load,,7.780982390904103,15.971466865741174,7.556548903049519,8.312822417586892,12.90506397929577,5.811122350617449,15.405471491247916,13.012616892475961
171496.33569969996,high_load,high_cognitive_load,,-2.7053476904535705,-4.61843188572706,-2.6723053035061546,1.6153642012394684,-10.93212888770373,0.21505840563237597,-2.429640276805573,-7.687481961603697
171496.3556996999,high_load,high_cognitive_load,,6.774480720384054,2.1590693473000284,-3.547369321878612,2.7228028598238936,-3.208142725508493,0.11719751764988261,1.7885267844171824,-8.190721491756644
171496.37827829993,high_load,high_cognitive_load,,-1.0272384381603734,8.590281362702965,-1.2974583279303276,2.3569000129530653,2.290985532577586,1.7665316487879361,3.7341904463984146,-1.228258819297003
171496.3898635,high_load,high_cognitive_load,,5.115500622944341,6.540218636417678,10.546119570877757,3.4217998054702745,2.755588679271943,-0.0074072456997992635,-3.308644793844365,-1.4859713108401735
171496.40986349992,high_load,high_cognitive_load,,-11.661461820763016,-20.96125641408913,-18.40135501943337,-6.204614039297252,-10.747891933983402,-8.741957255511048,-10.63181529294878,-14.504372058110386
171496.43004399998,high_load,high_cognitive_load,,26.65780342491868,12.303816596257452,25.463743354377566,10.068797055217095,8.069904542724892,4.706952510862685,12.02250205114617,5.9872999587788245
171496.4500439999,high_load,high_cognitive_load,,1.4755418305309544,22.282386856056547,3.5510097038880617,4.464379318758269,15.667371296082386,7.176819452588849,14.388409610699686,10.069611148711736
171496.50684399996,high_load,high_cognitive_load,,-14.335161208472487,-8.114000714286048,-4.976258148676671,-5.540444189242076,0.30930321583169823,-6.09095317279276,-3.9907243129952485,2.3643697954423306
171496.5268439999,high_load,high_cognitive_load,,-0.5221978150458948,-4.24172072629709,1.6113947130261466,8.320125301259463,1.9833022703737087,8.393044414487347,1.5643204516037206,1.2944717352053996
171496.57448119996,high_load,high_cognitive_load,,6.074262225183338,-1.2686056209641705,2.1447367436870004,4.405657933573678,1.0886922518592084,5.965776754053885,7.021470637216842,2.295801060846654
171496.5944811999,high_load,high_cognitive_load,,1.2096505376580933,-2.0852808658213378,-8.838982714625041,4.257565771355519,-8.857893891487734,0.16653059209734059,5.3803772068579265,2.1843309531357376
