timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
46872.9622343,idle,idle,,792.7324693020572,699.9923465963587,1822.5451853583706,1672.309799487195,1317.5235347616153,2012.5288820973983,1353.1237831351245,2253.552260798992
46872.982234300005,idle,idle,,856.6578614665661,746.7165762163152,1942.464075603272,1795.7772227921332,1418.8960212438978,2163.347130137624,1447.3727626253,2425.6486829484193
46873.0019459,idle,idle,,880.5411993130816,770.5347838543829,2030.5749292645653,1874.386266152616,1485.654045355989,2263.225645217679,1501.883787821761,2555.3316794771645
46872.9932459,idle,idle,,902.0600535631913,786.2654491784828,2075.458520515285,1919.8842681032738,1517.4441994004787,2319.753426795768,1540.3206695786278,2620.5880774641373
46873.0132459,idle,idle,,907.407612088278,791.8612533203195,2101.0431966189826,1929.7316638538919,1519.4238336422466,2326.2427909817643,1549.5810912033548,2618.9999555875415
46873.0278619,idle,idle,,914.8325128779375,793.9313483179184,2089.355908184169,1922.9195453358966,1510.686943233182,2308.11217192624,1545.2765005871865,2591.732498950125
46873.047861900006,idle,idle,,888.4454584551153,774.032701027877,2035.464090826828,1882.685096775312,1482.8648526649836,2264.1042832855464,1511.9400666632764,2538.3297783451476
46873.063789600004,idle,idle,,838.7541919554827,731.4027341188864,1958.0939684156492,1800.241095099726,1423.396990013884,2180.065042244916,1450.6663857944272,2459.1216662330435
46873.08378960001,idle,idle,,791.9916799013024,688.3651724575087,1838.9588476409208,1699.304082051996,1348.0264457580968,2060.1101301059816,1365.3950066874827,2335.209777883128
46873.1265129,idle,idle,,741.7811491943728,646.0237562686888,1730.2040103787115,1600.7823300555508,1255.2199240483208,1927.5629340353235,1279.3864198101817,2175.9590547438315
46873.146512900006,idle,idle,,704.9742475398921,607.4371569557187,1618.3586808174482,1486.4558661464844,1163.1026551344873,1783.8775591814094,1193.4149222828792,2002.3676618476536
46873.21817480001,idle,idle,,634.3597254687783,556.4295781996294,1463.200768902169,1359.4151985841913,1067.912431652134,1632.5002207448927,1089.5953844798737,1830.7400904535873
46873.2182506,idle,idle,,554.4791780249628,479.5845094277124,1294.5082715554222,1198.1724727754272,944.6400197960037,1452.9176747180252,961.8310587710384,1644.9206852209734
46873.23825060001,idle,idle,,472.5038561073889,408.3218814597564,1134.6280453105671,1039.3992877836852,817.842488034631,1265.2353333299852,829.5000602982977,1438.5031971886572
46873.241809700005,idle,idle,,413.68497610115116,358.3262360603774,968.1585373227214,893.2384347253729,698.1138159598635,1079.073786605225,717.5360598408396,1222.0404420637813
46873.26180970001,idle,idle,,361.03693012933456,310.4393736027676,817.5221351915965,753.5940833399434,589.7318238228019,902.564897028968,610.1972055707586,1013.2083651897331
46873.250848300006,idle,idle,,285.6466065370304,249.33573330451188,656.691805357819,608.9905617456092,478.1551565650017,732.9182545026792,492.6124682637141,821.2146187010615
46873.27084830001,idle,idle,,201.55557903077326,177.13749927042906,492.3721136507714,449.6619126114694,353.34384592472173,549.6712064267549,359.76620472487616,628.897638838247
46873.2734509,idle,idle,,143.5252664579976,121.38645528122275,334.5827412429228,311.1417735530828,239.0091158129064,381.816148117256,244.52095545012992,441.7188622486074
46873.293450900004,idle,idle,,90.63490502893518,76.97661941167894,213.16545588841,188.7625016491452,146.6839086563656,227.14135712300578,151.33199426449494,260.07646364794294
46873.3168767,idle,idle,,39.39268243992436,36.00604608575257,75.52136837761621,71.95514787523355,47.91106388505588,74.49896350350033,58.079150383199135,79.69560832402908
46873.3635507,idle,idle,,-10.892333205278433,-3.485872781591203,-25.897406945025555,-37.304132176195495,-34.84415539033943,-51.9353205710505,-29.77065130898294,-59.85434026540822
46873.383550700004,idle,idle,,-71.82287829979163,-63.73004874359124,-158.21825100436646,-147.87860406706187,-113.64606040108173,-178.46297008135065,-121.4382150643099,-187.7378661600909
46873.3812491,idle,idle,,-120.48392728082509,-115.42141115123273,-280.2954892273725,-254.75942917285633,-190.7969074138151,-298.4410746983784,-205.14980649065168,-313.6036565073449
46873.4012491,idle,idle,,-154.0539072944784,-133.62744211789408,-338.44593463584374,-320.55970130445615,-252.6111401752565,-392.15422576356383,-258.6964007488108,-428.7809395776485
46873.424922800004,idle,idle,,-176.5005306777427,-155.104837191973,-431.23317132113044,-382.79685935746636,-307.5746223592128,-468.4988683128152,-303.13422363225055,-530.6523681450694
46873.44492280001,idle,idle,,-199.88670255907252,-170.56256389694914,-459.7258595387587,-431.2316065079122,-339.882421828166,-525.7565937738,-337.60678332196545,-595.435634979852
46873.451710600006,idle,idle,,-221.6550998624986,-193.0828528283727,-528.9199352259725,-478.3355440793818,-373.786617718778,-581.7095736873503,-388.984207721833,-648.0504893158186
46873.47171060001,idle,idle,,-237.50896520488928,-206.5916317842347,-572.9175432767081,-518.2789106497183,-397.4738116451982,-618.7245492171073,-413.0140238360057,-687.527871938558
46873.5593431,idle,idle,,-248.47688449953299,-218.07857383126367,-584.7976015649592,-539.0816451265384,-434.16811181428295,-655.1892245085162,-439.42511489813944,-739.557125482383
46873.5622496,idle,idle,,-257.8832939091269,-228.7503428739825,-602.644079816237,-555.5794583722234,-446.3944490644237,-677.9427470985988,-448.0038139197031,-767.8840953514691
46873.582249600004,idle,idle,,-254.09499376077125,-221.5175678598777,-601.6524165307432,-542.3692174000694,-434.7546299579855,-662.5801675583372,-439.6466584052874,-755.1545779747272
46873.5923127,idle,idle,,-253.81322436049518,-222.0070203239063,-586.2318658170415,-543.7097493028697,-422.78346939605177,-660.7631216612008,-442.4986009497598,-733.2244294477441
46873.6123127,idle,idle,,-252.03695551786086,-223.89150654740936,-587.8812394889932,-543.4876564074758,-426.2458222087001,-653.7790821817293,-445.31732477215814,-722.8159370878911
46873.6038484,idle,idle,,-245.18733829349404,-211.24441718593405,-549.3594689768967,-523.8695509179207,-408.36704410890474,-630.8154328334152,-418.04897207176435,-694.6152562597447
46873.623848400006,idle,idle,,-214.88682024278907,-185.5115797020047,-510.190707217466,-469.9876177059412,-382.82032829008506,-575.7549011665973,-377.33907601142926,-661.2463025366498
46873.6377622,idle,idle,,-198.83694501408456,-172.34152624151932,-479.46561375794505,-438.4289343555036,-351.96095947077805,-534.8510058748092,-350.4752403072883,-616.3100401775
46873.657762200004,idle,idle,,-185.16623103615385,-165.09024627471862,-439.7464428667006,-413.6316702141037,-317.8776882313293,-490.8338018255514,-330.59797000448305,-554.6972360268727
46873.688025,idle,idle,,-185.06718926832747,-158.72733128974997,-412.6875257483546,-378.4539346004307,-291.97431348212314,-447.73051182299577,-303.526280106503,-498.06685845968855
46873.7146179,idle,idle,,-157.77370044034922,-135.29109946808342,-366.2926762946755,-332.3665965829683,-265.2571759808048,-397.672545541235,-266.93260420438605,-451.44615288562215
46873.7346179,idle,idle,,-123.40757266976627,-109.90845242425792,-302.77517294534186,-279.5873940011115,-235.50520601221749,-345.1149322194396,-227.8459774358208,-409.2697207445468
46873.756171500005,idle,idle,,-103.54738659756714,-89.13133080952879,-260.87001146714294,-235.21604283625155,-193.50825486468037,-289.7996935975226,-193.01082261939473,-345.1429100318427
46873.77617150001,idle,idle,,-97.69283269263562,-84.33515187888442,-236.67122618115715,-205.6083566006769,-163.1505176055952,-242.69957436210575,-170.2082580358592,-276.78554911829536
46873.7990864,idle,idle,,-76.98674451328172,-72.08294686876593,-185.30564417551608,-171.7727467006676,-127.18072907502635,-194.62333051748573,-140.53610814368577,-212.1217951797106
46873.819086400006,idle,idle,,-53.599169692992525,-44.09347687141774,-131.18587890126543,-119.74630873161573,-96.81711430351554,-143.61134958289605,-98.38726823477434,-162.6959520944527
46873.8291322,idle,idle,,-30.459000280731907,-29.71414127653271,-82.10647869287304,-74.70537171625266,-69.55785107357275,-94.52612327441057,-62.43661101080775,-125.68507069208354
46873.849132200005,idle,idle,,-14.637275144858252,-11.654744928488334,-48.68713250021615,-33.1241219538922,-31.248868591047323,-42.873333437357104,-24.404850550344154,-64.2302744987633
46873.9137702,idle,idle,,-6.060351756631235,-7.083462938907617,-16.948439837729893,-6.697481080410007,-2.5896145736790146,-3.7319689731100913,-6.898005019561829,-4.539305000438878
46873.9146093,idle,idle,,-3.617040177677926,-9.075307385320386,11.784368321562507,4.451253316538193,8.186896315677275,21.762613562168156,4.471441552625695,29.2870569713835
46873.934609300006,idle,idle,,12.831326957601902,10.959026451176337,41.19003809888682,46.219942134769205,33.748184291309265,62.50320954318317,37.634550561946526,63.159072233334896
46873.9273162,idle,idle,,35.936518421158354,26.659942374955317,83.82720196093821,75.1603355972666,52.09482568284923,94.60209316286914,68.3903791739998,88.86714668560148
46873.94731620001,idle,idle,,44.012543305882055,37.27224730338696,102.99184514719431,100.0693390705092,68.97900696515318,120.81881072727927,83.86213978594257,119.32766129832187
46873.9804987,idle,idle,,50.48942721677345,44.75415921522165,120.02724223152411,120.59983396492127,103.64496330169696,152.98377690444565,102.48793881408652,169.09985364708737
46874.00049870001,idle,idle,,54.49691386083876,46.707879491406196,131.69096595427564,127.07329889519166,106.34527624858853,165.6326253459018,107.49340802137006,188.9694044904569
46874.00781240001,idle,idle,,61.45544672171525,57.98964026400457,144.77618565567292,143.40216932903655,112.8832914776116,176.80933697806685,118.95310070037567,193.5599261315913
46874.02781240001,idle,idle,,69.93737799359374,66.61649686781806,165.09479166063107,154.48846206354423,125.81562946727294,184.50852260973866,134.5222703075218,200.16864562509403
46874.039832300004,idle,idle,,79.51559972820279,69.94028883190397,172.15611254451886,162.86015799786446,125.48088219540571,191.10556407234722,140.21246557446827,204.5132046129079
46874.0757446,idle,idle,,67.83051104893326,64.31467708510702,175.17855948042595,158.27653578750403,134.82815658364828,191.3422783564273,133.47407435884688,216.83334653316487
46874.0957446,idle,idle,,58.03067954676971,54.27506275916622,169.3413794570749,148.34712478825634,131.60549330060644,183.6449221398947,119.82767984376405,221.66724604135769
46874.1012084,idle,idle,,66.06078807943521,54.85572618752424,168.1958329482545,142.77055032546735,122.18961455638204,173.96017752440983,115.35611041681415,207.11246347407592
46874.12120840001,idle,idle,,53.385545264024636,48.59111173984053,150.541506212938,139.89557571692907,112.93253262579994,166.67508782573046,117.48384884219105,187.57581584270778
46874.1313858,idle,idle,,56.48773622665154,56.683867406494414,160.81050817377974,138.37752438906395,115.77694764128087,164.16010668736195,117.61255502079173,186.0435405898686
46874.1513858,idle,idle,,56.23943103115811,54.87425909245232,162.87666221508576,131.61479014284743,118.1424840488468,157.85442059264767,106.52781083018225,187.14085704919754
46874.1865009,idle,idle,,49.12601998653101,44.695547219217865,139.7309855690437,114.09661450731772,106.21968232512688,140.06155644944064,86.63698418313868,178.81868771816204
46874.20650090001,idle,idle,,43.21747599699837,33.83404606123999,103.4665670900395,94.87851555810552,76.76721733552145,112.64575287914367,72.56170416561888,144.74686133998802
46874.2856007,idle,idle,,51.60900236617001,42.235770354028354,118.13317559169393,102.551913249422,75.75407577449039,109.30147727888773,78.41249661548704,127.21306634571309
46874.2882474,idle,idle,,43.8862961206642,34.387301070809215,107.87566621293207,87.5727259817958,62.201647274404415,96.21183158401425,68.68167837339831,109.64511206918546
46874.308247400004,idle,idle,,30.706237070243372,22.08311733103246,68.92433313231162,68.58638022774373,54.77260384862149,81.48834134147432,47.969743008921164,105.10223444452643
46874.3061612,idle,idle,,29.825516155438258,16.231136328916428,57.11118112941248,56.33979745778174,44.17325040079006,65.66318031158796,31.981142195985445,97.85313812708993
46874.326161200006,idle,idle,,4.735642639659381,8.44550723980316,48.20101408087817,42.10989324506525,30.248720930944597,49.758579720060666,25.021191996214636,67.84985036163214
46874.342553300005,idle,idle,,29.253023445077197,18.894245181019485,56.92532107639051,47.15437285158135,24.697176542332944,47.05843776449936,35.862649823300096,49.80539506616014
46874.36255330001,idle,idle,,25.341787144943368,21.139946326033556,50.085135699573286,40.90834868761179,20.578057588384233,39.69345924778578,33.86440970030715,38.020626184987755
46874.3655269,idle,idle,,15.831347841085512,8.474675898804906,14.889464160927822,21.216303896087727,21.750709379755193,20.91221109447972,10.968875038154891,30.238299349568948
46874.385526900005,idle,idle,,7.6588984621286915,6.258422555294658,15.173266766969032,10.24919754725312,9.064820569195895,19.201609996326834,9.650182975721751,27.36445330772784
46874.404312800005,idle,idle,,20.05256944611257,14.742294744508785,3.3681517506757177,16.85569241243432,3.970747330493575,14.740155362792164,10.862226857297639,12.742228464229562
46874.4308363,idle,idle,,19.397167570776283,15.437360240073732,6.546835387640392,9.956927071815983,-10.932285009411324,-4.402235087457212,3.7927916407845017,-16.504644654769656
46874.450836300006,idle,idle,,13.34759004021468,15.000218378933,-5.253715467749563,4.574659130362887,-7.994298633115109,-9.581980958181402,-1.8694862782836292,-20.98352329410211
46874.4711324,idle,idle,,2.557928528593282,0.37253424144978337,-20.236103859968384,-14.55190962809582,-12.990360196137386,-19.415824203880806,-13.31804104812284,-19.4972921954567
46874.491132400006,idle,idle,,-13.5262379178591,-6.852207357774692,-20.242863994338794,-22.882549395664448,-9.644317945257162,-25.296555821564922,-19.94043130822551,-20.44230706906142
46874.5149647,idle,idle,,-9.591486589434735,-12.052440042777848,-36.475827328550636,-34.296813136033634,-25.90797260520808,-34.416572748065434,-26.83710347838345,-40.4269187994865
46874.534964700004,idle,idle,,-10.721583333680785,-11.907032291348361,-46.26072701145928,-31.122444644575165,-34.16218826091506,-39.04673645491087,-28.452661492930172,-58.418750842118655
46874.536615200006,idle,idle,,-13.130820630569966,-9.419426518670958,-29.335891370684344,-30.326994944365772,-27.271390579405995,-36.45783969299729,-20.2845639135639,-57.84380776307363
46874.55661520001,idle,idle,,-16.461188911098464,-11.778618817704045,-35.619881362750625,-33.80074932435544,-24.154962727124484,-34.76367419236664,-25.273610507404452,-48.03287944622874
46874.614310000004,idle,idle,,-16.873895369423828,-14.27651033154612,-55.66307132155648,-35.94087158671393,-22.64107950622297,-33.657220573418996,-31.628931135692767,-40.851303162266575
46874.6383613,idle,idle,,-19.34366332764415,-11.329536618855085,-38.80371808195309,-38.01616441068723,-26.312549283399395,-39.12180019644639,-27.483783396111207,-46.157581495868044
46874.658361300004,idle,idle,,-16.57294376537,-7.970987653353488,-41.50953890367603,-32.99400020520571,-26.968060407230062,-42.47262634895234,-22.986878936183988,-58.82719803370787
